Box name: 4
Data source: Thuenen Institute of Sea Fisheries (TI-SF)
Data Contact: Boris Cisewski (boris.cisewski@thuenen.de)
Comment / note: German IBTS CTD data
Cruise ID / Site ID,Station Name,Year,Month,Day,Hour,Minute,Dec Lat,Dec Lon,Sounding,Pressure,Temp,Temp Flag,Sal,Sal Flag
DA,   724,   61, 2024,  2,  7, 13, 35,  58.8635,  -1.1267,  120,   55.000,    8.010, 1,   35.007, 1
DA,   724,   61, 2024,  2,  7, 13, 35,  58.8635,  -1.1267,  120,   56.000,    8.008, 1,   35.018, 1
DA,   724,   61, 2024,  2,  7, 13, 35,  58.8635,  -1.1267,  120,   57.000,    7.990, 1,   35.033, 1
DA,   724,   61, 2024,  2,  7, 13, 35,  58.8635,  -1.1267,  120,   58.000,    7.986, 1,   35.035, 1
DA,   724,   61, 2024,  2,  7, 13, 35,  58.8635,  -1.1267,  120,   59.000,    7.976, 1,   35.036, 1
DA,   724,   61, 2024,  2,  7, 13, 35,  58.8635,  -1.1267,  120,   60.000,    7.969, 1,   35.037, 1
DA,   724,   61, 2024,  2,  7, 13, 35,  58.8635,  -1.1267,  120,   61.000,    7.971, 1,   35.037, 1
DA,   724,   61, 2024,  2,  7, 13, 35,  58.8635,  -1.1267,  120,   62.000,    7.973, 1,   35.038, 1
DA,   724,   61, 2024,  2,  7, 13, 35,  58.8635,  -1.1267,  120,   63.000,    7.972, 1,   35.038, 1
DA,   724,   61, 2024,  2,  7, 13, 35,  58.8635,  -1.1267,  120,   64.000,    7.973, 1,   35.038, 1
DA,   724,   61, 2024,  2,  7, 13, 35,  58.8635,  -1.1267,  120,   65.000,    7.973, 1,   35.038, 1
DA,   724,   61, 2024,  2,  7, 13, 35,  58.8635,  -1.1267,  120,   66.000,    7.973, 1,   35.038, 1
DA,   724,   61, 2024,  2,  7, 13, 35,  58.8635,  -1.1267,  120,   67.000,    7.973, 1,   35.038, 1
DA,   724,   61, 2024,  2,  7, 13, 35,  58.8635,  -1.1267,  120,   68.000,    7.963, 1,   35.037, 1
DA,   724,   61, 2024,  2,  7, 13, 35,  58.8635,  -1.1267,  120,   69.000,    7.958, 1,   35.036, 1
DA,   724,   61, 2024,  2,  7, 13, 35,  58.8635,  -1.1267,  120,   70.000,    7.960, 1,   35.037, 1
DA,   724,   61, 2024,  2,  7, 13, 35,  58.8635,  -1.1267,  120,   71.000,    7.962, 1,   35.036, 1
DA,   724,   61, 2024,  2,  7, 13, 35,  58.8635,  -1.1267,  120,   72.000,    7.956, 1,   35.035, 1
DA,   724,   61, 2024,  2,  7, 13, 35,  58.8635,  -1.1267,  120,   73.000,    7.949, 1,   35.035, 1
DA,   724,   61, 2024,  2,  7, 13, 35,  58.8635,  -1.1267,  120,   74.000,    7.952, 1,   35.036, 1
DA,   724,   61, 2024,  2,  7, 13, 35,  58.8635,  -1.1267,  120,   75.000,    7.948, 1,   35.035, 1
DA,   724,   61, 2024,  2,  7, 13, 35,  58.8635,  -1.1267,  120,   76.000,    7.947, 1,   35.035, 1
DA,   724,   61, 2024,  2,  7, 13, 35,  58.8635,  -1.1267,  120,   77.000,    7.952, 1,   35.036, 1
DA,   724,   61, 2024,  2,  7, 13, 35,  58.8635,  -1.1267,  120,   78.000,    7.953, 1,   35.036, 1
DA,   724,   61, 2024,  2,  7, 13, 35,  58.8635,  -1.1267,  120,   79.000,    7.950, 1,   35.036, 1
DA,   724,   61, 2024,  2,  7, 13, 35,  58.8635,  -1.1267,  120,   80.000,    7.948, 1,   35.036, 1
DA,   724,   61, 2024,  2,  7, 13, 35,  58.8635,  -1.1267,  120,   81.000,    7.947, 1,   35.035, 1
DA,   724,   61, 2024,  2,  7, 13, 35,  58.8635,  -1.1267,  120,   82.000,    7.950, 1,   35.036, 1
DA,   724,   61, 2024,  2,  7, 13, 35,  58.8635,  -1.1267,  120,   83.000,    7.952, 1,   35.036, 1
DA,   724,   61, 2024,  2,  7, 13, 35,  58.8635,  -1.1267,  120,   84.000,    7.953, 1,   35.036, 1
DA,   724,   61, 2024,  2,  7, 13, 35,  58.8635,  -1.1267,  120,   85.000,    7.949, 1,   35.036, 1
DA,   724,   61, 2024,  2,  7, 13, 35,  58.8635,  -1.1267,  120,   86.000,    7.923, 1,   35.033, 1
DA,   724,   61, 2024,  2,  7, 13, 35,  58.8635,  -1.1267,  120,   87.000,    7.897, 1,   35.034, 1
DA,   724,   61, 2024,  2,  7, 13, 35,  58.8635,  -1.1267,  120,   88.000,    7.903, 1,   35.035, 1
DA,   724,   61, 2024,  2,  7, 13, 35,  58.8635,  -1.1267,  120,   89.000,    7.912, 1,   35.038, 1
DA,   724,   61, 2024,  2,  7, 13, 35,  58.8635,  -1.1267,  120,   90.000,    7.909, 1,   35.038, 1
DA,   724,   61, 2024,  2,  7, 13, 35,  58.8635,  -1.1267,  120,   91.000,    7.907, 1,   35.038, 1
DA,   724,   61, 2024,  2,  7, 13, 35,  58.8635,  -1.1267,  120,   92.000,    7.911, 1,   35.040, 1
DA,   724,   61, 2024,  2,  7, 13, 35,  58.8635,  -1.1267,  120,   93.000,    7.924, 1,   35.044, 1
DA,   724,   61, 2024,  2,  7, 13, 35,  58.8635,  -1.1267,  120,   94.000,    7.932, 1,   35.046, 1
DA,   724,   61, 2024,  2,  7, 13, 35,  58.8635,  -1.1267,  120,   95.000,    7.934, 1,   35.048, 1
DA,   724,   61, 2024,  2,  7, 13, 35,  58.8635,  -1.1267,  120,   96.000,    7.931, 1,   35.047, 1
DA,   724,   61, 2024,  2,  7, 13, 35,  58.8635,  -1.1267,  120,   97.000,    7.923, 1,   35.049, 1
DA,   724,   61, 2024,  2,  7, 13, 35,  58.8635,  -1.1267,  120,   98.000,    7.920, 1,   35.050, 1
DA,   724,   61, 2024,  2,  7, 13, 35,  58.8635,  -1.1267,  120,   99.000,    7.919, 1,   35.050, 1
DA,   724,   61, 2024,  2,  7, 13, 35,  58.8635,  -1.1267,  120,  100.000,    7.916, 1,   35.050, 1
DA,   724,   61, 2024,  2,  7, 13, 35,  58.8635,  -1.1267,  120,  101.000,    7.915, 1,   35.050, 1
DA,   724,   61, 2024,  2,  7, 13, 35,  58.8635,  -1.1267,  120,  102.000,    7.914, 1,   35.050, 1
DA,   724,   61, 2024,  2,  7, 13, 35,  58.8635,  -1.1267,  120,  103.000,    7.913, 1,   35.050, 1
DA,   724,   61, 2024,  2,  7, 13, 35,  58.8635,  -1.1267,  120,  104.000,    7.905, 1,   35.051, 1
DA,   724,   61, 2024,  2,  7, 13, 35,  58.8635,  -1.1267,  120,  105.000,    7.871, 1,   35.053, 1
DA,   724,   61, 2024,  2,  7, 13, 35,  58.8635,  -1.1267,  120,  106.000,    7.855, 1,   35.053, 1
DA,   724,   61, 2024,  2,  7, 13, 35,  58.8635,  -1.1267,  120,  107.000,    7.847, 1,   35.054, 1
DA,   724,   61, 2024,  2,  7, 13, 35,  58.8635,  -1.1267,  120,  108.000,    7.841, 1,   35.055, 1
DA,   724,   61, 2024,  2,  7, 13, 35,  58.8635,  -1.1267,  120,  109.000,    7.837, 1,   35.056, 1
DA,   724,   61, 2024,  2,  7, 13, 35,  58.8635,  -1.1267,  120,  110.000,    7.835, 1,   35.057, 1
DA,   724,   61, 2024,  2,  7, 13, 35,  58.8635,  -1.1267,  120,  111.000,    7.830, 1,   35.060, 1
DA,   724,   61, 2024,  2,  7, 13, 35,  58.8635,  -1.1267,  120,  112.000,    7.828, 1,   35.060, 1
DA,   724,   61, 2024,  2,  7, 13, 35,  58.8635,  -1.1267,  120,  113.000,    7.826, 1,   35.062, 1
DA,   724,   61, 2024,  2,  7, 13, 35,  58.8635,  -1.1267,  120,  114.000,    7.826, 1,   35.064, 1
DA,   724,   61, 2024,  2,  7, 13, 35,  58.8635,  -1.1267,  120,  115.000,    7.824, 1,   35.073, 1
DA,   724,   61, 2024,  2,  7, 13, 35,  58.8635,  -1.1267,  120,  116.000,    7.812, 1,   35.091, 1
DA,   724,   61, 2024,  2,  7, 13, 35,  58.8635,  -1.1267,  120,  117.000,    7.806, 1,   35.099, 1
DA,   724,   61, 2024,  2,  7, 13, 35,  58.8635,  -1.1267,  120,  118.000,    7.806, 1,   35.099, 1
HB, 104A,   44, 1990,  2, 11, 15, 15,  59.4317,  -1.0617,  131,    0.000,    8.094, 1,   35.271, 1
HB, 104A,   44, 1990,  2, 11, 15, 15,  59.4317,  -1.0617,  131,    1.000,    8.092, 1,   35.268, 1
HB, 104A,   44, 1990,  2, 11, 15, 15,  59.4317,  -1.0617,  131,    2.000,    8.093, 1,   35.266, 1
HB, 104A,   44, 1990,  2, 11, 15, 15,  59.4317,  -1.0617,  131,    3.000,    8.101, 1,   35.269, 1
HB, 104A,   44, 1990,  2, 11, 15, 15,  59.4317,  -1.0617,  131,    4.000,    8.098, 1,   35.262, 1
HB, 104A,   44, 1990,  2, 11, 15, 15,  59.4317,  -1.0617,  131,    5.000,    8.105, 1,   35.271, 1
HB, 104A,   44, 1990,  2, 11, 15, 15,  59.4317,  -1.0617,  131,    6.000,    8.106, 1,   35.269, 1
HB, 104A,   44, 1990,  2, 11, 15, 15,  59.4317,  -1.0617,  131,    7.000,    8.105, 1,   35.271, 1
HB, 104A,   44, 1990,  2, 11, 15, 15,  59.4317,  -1.0617,  131,    8.000,    8.106, 1,   35.264, 1
HB, 104A,   44, 1990,  2, 11, 15, 15,  59.4317,  -1.0617,  131,    9.000,    8.101, 1,   35.278, 1
HB, 104A,   44, 1990,  2, 11, 15, 15,  59.4317,  -1.0617,  131,   10.000,    8.097, 1,   35.263, 1
HB, 104A,   44, 1990,  2, 11, 15, 15,  59.4317,  -1.0617,  131,   11.000,    8.105, 1,   35.268, 1
HB, 104A,   44, 1990,  2, 11, 15, 15,  59.4317,  -1.0617,  131,   12.000,    8.107, 1,   35.263, 1
HB, 104A,   44, 1990,  2, 11, 15, 15,  59.4317,  -1.0617,  131,   13.000,    8.109, 1,   35.273, 1
HB, 104A,   44, 1990,  2, 11, 15, 15,  59.4317,  -1.0617,  131,   14.000,    8.118, 1,   35.258, 1
HB, 104A,   44, 1990,  2, 11, 15, 15,  59.4317,  -1.0617,  131,   15.000,    8.100, 1,   35.262, 1
HB, 104A,   44, 1990,  2, 11, 15, 15,  59.4317,  -1.0617,  131,   16.000,    8.115, 1,   35.265, 1
HB, 104A,   44, 1990,  2, 11, 15, 15,  59.4317,  -1.0617,  131,   17.000,    8.111, 1,   35.264, 1
HB, 104A,   44, 1990,  2, 11, 15, 15,  59.4317,  -1.0617,  131,   18.000,    8.121, 1,   35.258, 1
HB, 104A,   44, 1990,  2, 11, 15, 15,  59.4317,  -1.0617,  131,   19.000,    8.116, 1,   35.266, 1
HB, 104A,   44, 1990,  2, 11, 15, 15,  59.4317,  -1.0617,  131,   20.000,    8.114, 1,   35.266, 1
HB, 104A,   44, 1990,  2, 11, 15, 15,  59.4317,  -1.0617,  131,   21.000,    8.116, 1,   35.278, 1
HB, 104A,   44, 1990,  2, 11, 15, 15,  59.4317,  -1.0617,  131,   22.000,    8.116, 1,   35.275, 1
HB, 104A,   44, 1990,  2, 11, 15, 15,  59.4317,  -1.0617,  131,   23.000,    8.119, 1,   35.259, 1
HB, 104A,   44, 1990,  2, 11, 15, 15,  59.4317,  -1.0617,  131,   24.000,    8.127, 1,   35.269, 1
HB, 104A,   44, 1990,  2, 11, 15, 15,  59.4317,  -1.0617,  131,   25.000,    8.129, 1,   35.270, 1
HB, 104A,   44, 1990,  2, 11, 15, 15,  59.4317,  -1.0617,  131,   26.000,    8.125, 1,   35.261, 1
HB, 104A,   44, 1990,  2, 11, 15, 15,  59.4317,  -1.0617,  131,   27.000,    8.122, 1,   35.264, 1
HB, 104A,   44, 1990,  2, 11, 15, 15,  59.4317,  -1.0617,  131,   28.000,    8.118, 1,   35.255, 1
HB, 104A,   44, 1990,  2, 11, 15, 15,  59.4317,  -1.0617,  131,   29.000,    8.122, 1,   35.270, 1
HB, 104A,   44, 1990,  2, 11, 15, 15,  59.4317,  -1.0617,  131,   30.000,    8.119, 1,   35.267, 1
HB, 104A,   44, 1990,  2, 11, 15, 15,  59.4317,  -1.0617,  131,   31.000,    8.114, 1,   35.260, 1
HB, 104A,   44, 1990,  2, 11, 15, 15,  59.4317,  -1.0617,  131,   32.000,    8.110, 1,   35.274, 1
HB, 104A,   44, 1990,  2, 11, 15, 15,  59.4317,  -1.0617,  131,   33.000,    8.109, 1,   35.267, 1
HB, 104A,   44, 1990,  2, 11, 15, 15,  59.4317,  -1.0617,  131,   34.000,    8.110, 1,   35.268, 1
HB, 104A,   44, 1990,  2, 11, 15, 15,  59.4317,  -1.0617,  131,   35.000,    8.108, 1,   35.264, 1
HB, 104A,   44, 1990,  2, 11, 15, 15,  59.4317,  -1.0617,  131,   36.000,    8.095, 1,   35.261, 1
HB, 104A,   44, 1990,  2, 11, 15, 15,  59.4317,  -1.0617,  131,   37.000,    8.089, 1,   35.264, 1
HB, 104A,   44, 1990,  2, 11, 15, 15,  59.4317,  -1.0617,  131,   38.000,    8.091, 1,   35.259, 1
HB, 104A,   44, 1990,  2, 11, 15, 15,  59.4317,  -1.0617,  131,   39.000,    8.089, 1,   35.265, 1
HB, 104A,   44, 1990,  2, 11, 15, 15,  59.4317,  -1.0617,  131,   40.000,    8.086, 1,   35.259, 1
HB, 104A,   44, 1990,  2, 11, 15, 15,  59.4317,  -1.0617,  131,   41.000,    8.080, 1,   35.262, 1
HB, 104A,   44, 1990,  2, 11, 15, 15,  59.4317,  -1.0617,  131,   42.000,    8.074, 1,   35.261, 1
HB, 104A,   44, 1990,  2, 11, 15, 15,  59.4317,  -1.0617,  131,   43.000,    8.075, 1,   35.259, 1
HB, 104A,   44, 1990,  2, 11, 15, 15,  59.4317,  -1.0617,  131,   44.000,    8.067, 1,   35.254, 1
HB, 104A,   44, 1990,  2, 11, 15, 15,  59.4317,  -1.0617,  131,   45.000,    8.064, 1,   35.264, 1
HB, 104A,   44, 1990,  2, 11, 15, 15,  59.4317,  -1.0617,  131,   46.000,    8.070, 1,   35.259, 1
HB, 104A,   44, 1990,  2, 11, 15, 15,  59.4317,  -1.0617,  131,   47.000,    8.061, 1,   35.262, 1
HB, 104A,   44, 1990,  2, 11, 15, 15,  59.4317,  -1.0617,  131,   48.000,    8.067, 1,   35.255, 1
HB, 104A,   44, 1990,  2, 11, 15, 15,  59.4317,  -1.0617,  131,   49.000,    8.064, 1,   35.262, 1
HB, 104A,   44, 1990,  2, 11, 15, 15,  59.4317,  -1.0617,  131,   50.000,    8.063, 1,   35.262, 1
HB, 104A,   44, 1990,  2, 11, 15, 15,  59.4317,  -1.0617,  131,   51.000,    8.058, 1,   35.252, 1
HB, 104A,   44, 1990,  2, 11, 15, 15,  59.4317,  -1.0617,  131,   52.000,    8.053, 1,   35.263, 1
HB, 104A,   44, 1990,  2, 11, 15, 15,  59.4317,  -1.0617,  131,   53.000,    8.055, 1,   35.258, 1
HB, 104A,   44, 1990,  2, 11, 15, 15,  59.4317,  -1.0617,  131,   54.000,    8.058, 1,   35.254, 1
HB, 104A,   44, 1990,  2, 11, 15, 15,  59.4317,  -1.0617,  131,   55.000,    8.056, 1,   35.258, 1
HB, 104A,   44, 1990,  2, 11, 15, 15,  59.4317,  -1.0617,  131,   56.000,    8.050, 1,   35.260, 1
HB, 104A,   44, 1990,  2, 11, 15, 15,  59.4317,  -1.0617,  131,   57.000,    8.055, 1,   35.263, 1
HB, 104A,   44, 1990,  2, 11, 15, 15,  59.4317,  -1.0617,  131,   58.000,    8.059, 1,   35.263, 1
HB, 104A,   44, 1990,  2, 11, 15, 15,  59.4317,  -1.0617,  131,   59.000,    8.060, 1,   35.270, 1
HB, 104A,   44, 1990,  2, 11, 15, 15,  59.4317,  -1.0617,  131,   60.000,    8.066, 1,   35.254, 1
HB, 104A,   44, 1990,  2, 11, 15, 15,  59.4317,  -1.0617,  131,   61.000,    8.064, 1,   35.264, 1
HB, 104A,   44, 1990,  2, 11, 15, 15,  59.4317,  -1.0617,  131,   62.000,    8.060, 1,   35.258, 1
HB, 104A,   44, 1990,  2, 11, 15, 15,  59.4317,  -1.0617,  131,   63.000,    8.058, 1,   35.255, 1
HB, 104A,   44, 1990,  2, 11, 15, 15,  59.4317,  -1.0617,  131,   64.000,    8.037, 1,   35.258, 1
HB, 104A,   44, 1990,  2, 11, 15, 15,  59.4317,  -1.0617,  131,   65.000,    8.045, 1,   35.253, 1
HB, 104A,   44, 1990,  2, 11, 15, 15,  59.4317,  -1.0617,  131,   66.000,    8.032, 1,   35.257, 1
HB, 104A,   44, 1990,  2, 11, 15, 15,  59.4317,  -1.0617,  131,   67.000,    8.028, 1,   35.261, 1
HB, 104A,   44, 1990,  2, 11, 15, 15,  59.4317,  -1.0617,  131,   68.000,    8.038, 1,   35.258, 1
HB, 104A,   44, 1990,  2, 11, 15, 15,  59.4317,  -1.0617,  131,   69.000,    8.042, 1,   35.259, 1
HB, 104A,   44, 1990,  2, 11, 15, 15,  59.4317,  -1.0617,  131,   70.000,    8.035, 1,   35.260, 1
HB, 104A,   44, 1990,  2, 11, 15, 15,  59.4317,  -1.0617,  131,   71.000,    8.036, 1,   35.260, 1
HB, 104A,   44, 1990,  2, 11, 15, 15,  59.4317,  -1.0617,  131,   72.000,    8.033, 1,   35.254, 1
HB, 104A,   44, 1990,  2, 11, 15, 15,  59.4317,  -1.0617,  131,   73.000,    8.017, 1,   35.272, 1
HB, 104A,   44, 1990,  2, 11, 15, 15,  59.4317,  -1.0617,  131,   74.000,    8.018, 1,   35.250, 1
HB, 104A,   44, 1990,  2, 11, 15, 15,  59.4317,  -1.0617,  131,   75.000,    8.011, 1,   35.241, 1
HB, 104A,   44, 1990,  2, 11, 15, 15,  59.4317,  -1.0617,  131,   76.000,    8.007, 1,   35.248, 1
HB, 104A,   44, 1990,  2, 11, 15, 15,  59.4317,  -1.0617,  131,   77.000,    8.007, 1,   35.247, 1
HB, 104A,   44, 1990,  2, 11, 15, 15,  59.4317,  -1.0617,  131,   78.000,    8.005, 1,   35.244, 1
HB, 104A,   44, 1990,  2, 11, 15, 15,  59.4317,  -1.0617,  131,   79.000,    8.003, 1,   35.257, 1
HB, 104A,   44, 1990,  2, 11, 15, 15,  59.4317,  -1.0617,  131,   80.000,    8.002, 1,   35.255, 1
HB, 104A,   44, 1990,  2, 11, 15, 15,  59.4317,  -1.0617,  131,   81.000,    8.007, 1,   35.248, 1
HB, 104A,   44, 1990,  2, 11, 15, 15,  59.4317,  -1.0617,  131,   82.000,    8.002, 1,   35.246, 1
HB, 104A,   44, 1990,  2, 11, 15, 15,  59.4317,  -1.0617,  131,   83.000,    7.995, 1,   35.263, 1
HB, 104A,   44, 1990,  2, 11, 15, 15,  59.4317,  -1.0617,  131,   84.000,    7.988, 1,   35.252, 1
HB, 104A,   44, 1990,  2, 11, 15, 15,  59.4317,  -1.0617,  131,   85.000,    7.992, 1,   35.248, 1
HB, 104A,   44, 1990,  2, 11, 15, 15,  59.4317,  -1.0617,  131,   86.000,    7.989, 1,   35.248, 1
HB, 104A,   44, 1990,  2, 11, 15, 15,  59.4317,  -1.0617,  131,   87.000,    7.992, 1,   35.255, 1
HB, 104A,   44, 1990,  2, 11, 15, 15,  59.4317,  -1.0617,  131,   88.000,    7.988, 1,   35.242, 1
HB, 104A,   44, 1990,  2, 11, 15, 15,  59.4317,  -1.0617,  131,   89.000,    7.985, 1,   35.252, 1
HB, 104A,   44, 1990,  2, 11, 15, 15,  59.4317,  -1.0617,  131,   90.000,    7.985, 1,   35.248, 1
HB, 104A,   44, 1990,  2, 11, 15, 15,  59.4317,  -1.0617,  131,   91.000,    7.992, 1,   35.237, 1
HB, 104A,   44, 1990,  2, 11, 15, 15,  59.4317,  -1.0617,  131,   92.000,    7.988, 1,   35.247, 1
HB, 104A,   44, 1990,  2, 11, 15, 15,  59.4317,  -1.0617,  131,   93.000,    7.988, 1,   35.249, 1
HB, 104A,   44, 1990,  2, 11, 15, 15,  59.4317,  -1.0617,  131,   94.000,    7.987, 1,   35.254, 1
HB, 104A,   44, 1990,  2, 11, 15, 15,  59.4317,  -1.0617,  131,   95.000,    7.988, 1,   35.242, 1
HB, 104A,   44, 1990,  2, 11, 15, 15,  59.4317,  -1.0617,  131,   96.000,    7.988, 1,   35.250, 1
HB, 104A,   44, 1990,  2, 11, 15, 15,  59.4317,  -1.0617,  131,   97.000,    7.989, 1,   35.249, 1
HB, 104A,   44, 1990,  2, 11, 15, 15,  59.4317,  -1.0617,  131,   98.000,    7.986, 1,   35.244, 1
HB, 104A,   44, 1990,  2, 11, 15, 15,  59.4317,  -1.0617,  131,   99.000,    7.990, 1,   35.244, 1
HB, 104A,   44, 1990,  2, 11, 15, 15,  59.4317,  -1.0617,  131,  100.000,    7.992, 1,   35.242, 1
