Box name: 16
Data source: Thuenen Institute of Sea Fisheries (TI-SF)
Data Contact: Boris Cisewski (boris.cisewski@thuenen.de)
Comment / note: German IBTS CTD data
Cruise ID / Site ID,Station Name,Year,Month,Day,Hour,Minute,Dec Lat,Dec Lon,Sounding,Pressure,Temp,Temp Flag,Sal,Sal Flag
DA,   724,   11, 2024,  2,  2,  9,  7,  55.0172,   8.0322,   17,   13.000,    5.063, 1,   29.396, 1
DA,   724,   11, 2024,  2,  2,  9,  7,  55.0172,   8.0322,   17,   14.000,    5.067, 1,   29.423, 1
DA,   724,   14, 2024,  2,  2, 14, 29,  55.2422,   7.6650,   25,    3.000,    5.935, 1,   32.586, 1
DA,   724,   14, 2024,  2,  2, 14, 29,  55.2422,   7.6650,   25,    4.000,    5.939, 1,   32.591, 1
DA,   724,   14, 2024,  2,  2, 14, 29,  55.2422,   7.6650,   25,    5.000,    5.945, 1,   32.590, 1
DA,   724,   14, 2024,  2,  2, 14, 29,  55.2422,   7.6650,   25,    6.000,    5.938, 1,   32.588, 1
DA,   724,   14, 2024,  2,  2, 14, 29,  55.2422,   7.6650,   25,    7.000,    5.938, 1,   32.588, 1
DA,   724,   14, 2024,  2,  2, 14, 29,  55.2422,   7.6650,   25,    8.000,    5.939, 1,   32.590, 1
DA,   724,   14, 2024,  2,  2, 14, 29,  55.2422,   7.6650,   25,    9.000,    5.939, 1,   32.592, 1
DA,   724,   14, 2024,  2,  2, 14, 29,  55.2422,   7.6650,   25,   10.000,    5.937, 1,   32.591, 1
DA,   724,   14, 2024,  2,  2, 14, 29,  55.2422,   7.6650,   25,   11.000,    5.938, 1,   32.591, 1
DA,   724,   14, 2024,  2,  2, 14, 29,  55.2422,   7.6650,   25,   12.000,    5.936, 1,   32.590, 1
DA,   724,   14, 2024,  2,  2, 14, 29,  55.2422,   7.6650,   25,   13.000,    5.935, 1,   32.587, 1
DA,   724,   14, 2024,  2,  2, 14, 29,  55.2422,   7.6650,   25,   14.000,    5.934, 1,   32.586, 1
DA,   724,   14, 2024,  2,  2, 14, 29,  55.2422,   7.6650,   25,   15.000,    5.940, 1,   32.592, 1
DA,   724,   14, 2024,  2,  2, 14, 29,  55.2422,   7.6650,   25,   16.000,    5.933, 1,   32.583, 1
DA,   724,   14, 2024,  2,  2, 14, 29,  55.2422,   7.6650,   25,   17.000,    5.925, 1,   32.575, 1
DA,   724,   14, 2024,  2,  2, 14, 29,  55.2422,   7.6650,   25,   18.000,    5.926, 1,   32.576, 1
DA,   724,   14, 2024,  2,  2, 14, 29,  55.2422,   7.6650,   25,   19.000,    5.933, 1,   32.586, 1
DA,   724,   14, 2024,  2,  2, 14, 29,  55.2422,   7.6650,   25,   20.000,    5.937, 1,   32.590, 1
DA,   724,   14, 2024,  2,  2, 14, 29,  55.2422,   7.6650,   25,   21.000,    5.940, 1,   32.593, 1
DA,   724,   14, 2024,  2,  2, 14, 29,  55.2422,   7.6650,   25,   22.000,    5.935, 1,   32.587, 1
DA,   724,   88, 2024,  2, 11,  7,  2,  54.7530,   7.5547,   20,    2.000,    5.774, 1,   32.028, 1
DA,   724,   88, 2024,  2, 11,  7,  2,  54.7530,   7.5547,   20,    3.000,    5.774, 1,   32.027, 1
DA,   724,   88, 2024,  2, 11,  7,  2,  54.7530,   7.5547,   20,    4.000,    5.774, 1,   32.028, 1
DA,   724,   88, 2024,  2, 11,  7,  2,  54.7530,   7.5547,   20,    5.000,    5.775, 1,   32.028, 1
DA,   724,   88, 2024,  2, 11,  7,  2,  54.7530,   7.5547,   20,    6.000,    5.775, 1,   32.029, 1
DA,   724,   88, 2024,  2, 11,  7,  2,  54.7530,   7.5547,   20,    7.000,    5.775, 1,   32.029, 1
DA,   724,   88, 2024,  2, 11,  7,  2,  54.7530,   7.5547,   20,    8.000,    5.775, 1,   32.029, 1
DA,   724,   88, 2024,  2, 11,  7,  2,  54.7530,   7.5547,   20,    9.000,    5.775, 1,   32.029, 1
DA,   724,   88, 2024,  2, 11,  7,  2,  54.7530,   7.5547,   20,   10.000,    5.775, 1,   32.028, 1
DA,   724,   88, 2024,  2, 11,  7,  2,  54.7530,   7.5547,   20,   11.000,    5.775, 1,   32.028, 1
DA,   724,   88, 2024,  2, 11,  7,  2,  54.7530,   7.5547,   20,   12.000,    5.775, 1,   32.029, 1
DA,   724,   88, 2024,  2, 11,  7,  2,  54.7530,   7.5547,   20,   13.000,    5.775, 1,   32.029, 1
DA,   724,   88, 2024,  2, 11,  7,  2,  54.7530,   7.5547,   20,   14.000,    5.776, 1,   32.029, 1
DA,   724,   88, 2024,  2, 11,  7,  2,  54.7530,   7.5547,   20,   15.000,    5.776, 1,   32.030, 1
DA,   724,   88, 2024,  2, 11,  7,  2,  54.7530,   7.5547,   20,   16.000,    5.776, 1,   32.030, 1
DA,   724,   88, 2024,  2, 11,  7,  2,  54.7530,   7.5547,   20,   17.000,    5.775, 1,   32.030, 1
DA,   724,   88, 2024,  2, 11,  7,  2,  54.7530,   7.5547,   20,   18.000,    5.775, 1,   32.031, 1
DA,   724,   88, 2024,  2, 11,  7,  2,  54.7530,   7.5547,   20,   19.000,    5.782, 1,   32.042, 1
DA,   724,   91, 2024,  2, 11, 12, 26,  54.9698,   6.5437,   45,    2.000,    6.370, 1,   34.157, 1
DA,   724,   91, 2024,  2, 11, 12, 26,  54.9698,   6.5437,   45,    3.000,    6.370, 1,   34.157, 1
DA,   724,   91, 2024,  2, 11, 12, 26,  54.9698,   6.5437,   45,    4.000,    6.370, 1,   34.157, 1
DA,   724,   91, 2024,  2, 11, 12, 26,  54.9698,   6.5437,   45,    5.000,    6.370, 1,   34.156, 1
DA,   724,   91, 2024,  2, 11, 12, 26,  54.9698,   6.5437,   45,    6.000,    6.371, 1,   34.156, 1
DA,   724,   91, 2024,  2, 11, 12, 26,  54.9698,   6.5437,   45,    7.000,    6.371, 1,   34.156, 1
DA,   724,   91, 2024,  2, 11, 12, 26,  54.9698,   6.5437,   45,    8.000,    6.371, 1,   34.156, 1
DA,   724,   91, 2024,  2, 11, 12, 26,  54.9698,   6.5437,   45,    9.000,    6.370, 1,   34.157, 1
DA,   724,   91, 2024,  2, 11, 12, 26,  54.9698,   6.5437,   45,   10.000,    6.369, 1,   34.158, 1
DA,   724,   91, 2024,  2, 11, 12, 26,  54.9698,   6.5437,   45,   11.000,    6.369, 1,   34.158, 1
DA,   724,   91, 2024,  2, 11, 12, 26,  54.9698,   6.5437,   45,   12.000,    6.370, 1,   34.158, 1
DA,   724,   91, 2024,  2, 11, 12, 26,  54.9698,   6.5437,   45,   13.000,    6.370, 1,   34.158, 1
DA,   724,   91, 2024,  2, 11, 12, 26,  54.9698,   6.5437,   45,   14.000,    6.368, 1,   34.161, 1
DA,   724,   91, 2024,  2, 11, 12, 26,  54.9698,   6.5437,   45,   15.000,    6.368, 1,   34.163, 1
DA,   724,   91, 2024,  2, 11, 12, 26,  54.9698,   6.5437,   45,   16.000,    6.366, 1,   34.166, 1
DA,   724,   91, 2024,  2, 11, 12, 26,  54.9698,   6.5437,   45,   17.000,    6.363, 1,   34.170, 1
DA,   724,   91, 2024,  2, 11, 12, 26,  54.9698,   6.5437,   45,   18.000,    6.363, 1,   34.171, 1
DA,   724,   91, 2024,  2, 11, 12, 26,  54.9698,   6.5437,   45,   19.000,    6.363, 1,   34.171, 1
DA,   724,   91, 2024,  2, 11, 12, 26,  54.9698,   6.5437,   45,   20.000,    6.363, 1,   34.171, 1
DA,   724,   91, 2024,  2, 11, 12, 26,  54.9698,   6.5437,   45,   21.000,    6.365, 1,   34.168, 1
DA,   724,   91, 2024,  2, 11, 12, 26,  54.9698,   6.5437,   45,   22.000,    6.365, 1,   34.169, 1
DA,   724,   91, 2024,  2, 11, 12, 26,  54.9698,   6.5437,   45,   23.000,    6.365, 1,   34.169, 1
DA,   724,   91, 2024,  2, 11, 12, 26,  54.9698,   6.5437,   45,   24.000,    6.365, 1,   34.169, 1
DA,   724,   91, 2024,  2, 11, 12, 26,  54.9698,   6.5437,   45,   25.000,    6.367, 1,   34.165, 1
DA,   724,   91, 2024,  2, 11, 12, 26,  54.9698,   6.5437,   45,   26.000,    6.364, 1,   34.171, 1
DA,   724,   91, 2024,  2, 11, 12, 26,  54.9698,   6.5437,   45,   27.000,    6.367, 1,   34.166, 1
DA,   724,   91, 2024,  2, 11, 12, 26,  54.9698,   6.5437,   45,   28.000,    6.369, 1,   34.164, 1
DA,   724,   91, 2024,  2, 11, 12, 26,  54.9698,   6.5437,   45,   29.000,    6.366, 1,   34.169, 1
DA,   724,   91, 2024,  2, 11, 12, 26,  54.9698,   6.5437,   45,   30.000,    6.360, 1,   34.177, 1
DA,   724,   91, 2024,  2, 11, 12, 26,  54.9698,   6.5437,   45,   31.000,    6.359, 1,   34.180, 1
DA,   724,   91, 2024,  2, 11, 12, 26,  54.9698,   6.5437,   45,   32.000,    6.356, 1,   34.185, 1
DA,   724,   91, 2024,  2, 11, 12, 26,  54.9698,   6.5437,   45,   33.000,    6.354, 1,   34.188, 1
DA,   724,   91, 2024,  2, 11, 12, 26,  54.9698,   6.5437,   45,   34.000,    6.352, 1,   34.190, 1
DA,   724,   91, 2024,  2, 11, 12, 26,  54.9698,   6.5437,   45,   35.000,    6.347, 1,   34.199, 1
DA,   724,   91, 2024,  2, 11, 12, 26,  54.9698,   6.5437,   45,   36.000,    6.337, 1,   34.213, 1
DA,   724,   91, 2024,  2, 11, 12, 26,  54.9698,   6.5437,   45,   37.000,    6.335, 1,   34.216, 1
DA,   724,   91, 2024,  2, 11, 12, 26,  54.9698,   6.5437,   45,   38.000,    6.330, 1,   34.229, 1
DA,   724,   91, 2024,  2, 11, 12, 26,  54.9698,   6.5437,   45,   39.000,    6.330, 1,   34.241, 1
DA,   724,   91, 2024,  2, 11, 12, 26,  54.9698,   6.5437,   45,   40.000,    6.331, 1,   34.241, 1
DA,   724,   91, 2024,  2, 11, 12, 26,  54.9698,   6.5437,   45,   41.000,    6.331, 1,   34.241, 1
DA,   724,   91, 2024,  2, 11, 12, 26,  54.9698,   6.5437,   45,   42.000,    6.331, 1,   34.241, 1
DA,   724,   91, 2024,  2, 11, 12, 26,  54.9698,   6.5437,   45,   43.000,    6.317, 1,   34.249, 1
HB,    84,  812, 1987,  8,  2,  9, 16,  54.7400,   6.5300,   41,    0.000,   14.762, 1,   33.381, 1
HB,    84,  812, 1987,  8,  2,  9, 16,  54.7400,   6.5300,   41,    1.000,   14.761, 1,   33.389, 1
HB,    84,  812, 1987,  8,  2,  9, 16,  54.7400,   6.5300,   41,    2.000,   14.760, 1,   33.383, 1
HB,    84,  812, 1987,  8,  2,  9, 16,  54.7400,   6.5300,   41,    3.000,   14.762, 1,   33.383, 1
HB,    84,  812, 1987,  8,  2,  9, 16,  54.7400,   6.5300,   41,    4.000,   14.764, 1,   33.383, 1
HB,    84,  812, 1987,  8,  2,  9, 16,  54.7400,   6.5300,   41,    5.000,   14.763, 1,   33.383, 1
HB,    84,  812, 1987,  8,  2,  9, 16,  54.7400,   6.5300,   41,    6.000,   14.762, 1,   33.383, 1
HB,    84,  812, 1987,  8,  2,  9, 16,  54.7400,   6.5300,   41,    7.000,   14.761, 1,   33.383, 1
HB,    84,  812, 1987,  8,  2,  9, 16,  54.7400,   6.5300,   41,    8.000,   14.761, 1,   33.383, 1
HB,    84,  812, 1987,  8,  2,  9, 16,  54.7400,   6.5300,   41,    9.000,   14.760, 1,   33.383, 1
HB,    84,  812, 1987,  8,  2,  9, 16,  54.7400,   6.5300,   41,   10.000,   14.760, 1,   33.383, 1
HB,    84,  812, 1987,  8,  2,  9, 16,  54.7400,   6.5300,   41,   11.000,   14.760, 1,   33.383, 1
HB,    84,  812, 1987,  8,  2,  9, 16,  54.7400,   6.5300,   41,   12.000,   14.760, 1,   33.383, 1
HB,    84,  812, 1987,  8,  2,  9, 16,  54.7400,   6.5300,   41,   13.000,   14.760, 1,   33.383, 1
HB,    84,  812, 1987,  8,  2,  9, 16,  54.7400,   6.5300,   41,   14.000,   14.760, 1,   33.383, 1
HB,    84,  812, 1987,  8,  2,  9, 16,  54.7400,   6.5300,   41,   15.000,   14.760, 1,   33.382, 1
HB,    84,  812, 1987,  8,  2,  9, 16,  54.7400,   6.5300,   41,   16.000,   14.760, 1,   33.382, 1
HB,    84,  812, 1987,  8,  2,  9, 16,  54.7400,   6.5300,   41,   17.000,   14.760, 1,   33.381, 1
HB,    84,  812, 1987,  8,  2,  9, 16,  54.7400,   6.5300,   41,   18.000,   14.760, 1,   33.381, 1
HB,    84,  812, 1987,  8,  2,  9, 16,  54.7400,   6.5300,   41,   19.000,   14.757, 1,   33.390, 1
HB,    84,  812, 1987,  8,  2,  9, 16,  54.7400,   6.5300,   41,   20.000,   14.753, 1,   33.401, 1
HB,    84,  812, 1987,  8,  2,  9, 16,  54.7400,   6.5300,   41,   21.000,   14.748, 1,   33.413, 1
HB,    84,  812, 1987,  8,  2,  9, 16,  54.7400,   6.5300,   41,   22.000,   14.744, 1,   33.424, 1
HB,    84,  812, 1987,  8,  2,  9, 16,  54.7400,   6.5300,   41,   23.000,   14.740, 1,   33.436, 1
HB,    84,  812, 1987,  8,  2,  9, 16,  54.7400,   6.5300,   41,   24.000,   14.736, 1,   33.447, 1
HB,    84,  812, 1987,  8,  2,  9, 16,  54.7400,   6.5300,   41,   25.000,   14.732, 1,   33.458, 1
HB,    84,  812, 1987,  8,  2,  9, 16,  54.7400,   6.5300,   41,   26.000,   14.728, 1,   33.470, 1
HB,    84,  812, 1987,  8,  2,  9, 16,  54.7400,   6.5300,   41,   27.000,   14.724, 1,   33.481, 1
HB,    84,  812, 1987,  8,  2,  9, 16,  54.7400,   6.5300,   41,   28.000,   14.720, 1,   33.492, 1
HB,    84,  812, 1987,  8,  2,  9, 16,  54.7400,   6.5300,   41,   29.000,   14.626, 1,   33.512, 1
HB,    84,  812, 1987,  8,  2,  9, 16,  54.7400,   6.5300,   41,   30.000,   14.473, 1,   33.538, 1
HB,    84,  812, 1987,  8,  2,  9, 16,  54.7400,   6.5300,   41,   31.000,   14.319, 1,   33.564, 1
HB,    84,  812, 1987,  8,  2,  9, 16,  54.7400,   6.5300,   41,   32.000,   14.166, 1,   33.590, 1
HB,    84,  812, 1987,  8,  2,  9, 16,  54.7400,   6.5300,   41,   33.000,   14.013, 1,   33.616, 1
HB,    84,  812, 1987,  8,  2,  9, 16,  54.7400,   6.5300,   41,   34.000,   13.980, 1,   33.622, 1
HB,    84,  812, 1987,  8,  2,  9, 16,  54.7400,   6.5300,   41,   35.000,   13.978, 1,   33.624, 1
HB,    84,  812, 1987,  8,  2,  9, 16,  54.7400,   6.5300,   41,   36.000,   13.975, 1,   33.626, 1
HB,    84,  813, 1987,  8,  2, 12, 15,  54.3233,   6.8583,   39,    0.000,   15.668, 1,   32.325, 1
HB,    84,  813, 1987,  8,  2, 12, 15,  54.3233,   6.8583,   39,    1.000,   15.662, 1,   32.327, 1
HB,    84,  813, 1987,  8,  2, 12, 15,  54.3233,   6.8583,   39,    2.000,   15.664, 1,   32.328, 1
HB,    84,  813, 1987,  8,  2, 12, 15,  54.3233,   6.8583,   39,    3.000,   15.665, 1,   32.329, 1
HB,    84,  813, 1987,  8,  2, 12, 15,  54.3233,   6.8583,   39,    4.000,   15.667, 1,   32.329, 1
HB,    84,  813, 1987,  8,  2, 12, 15,  54.3233,   6.8583,   39,    5.000,   15.668, 1,   32.331, 1
HB,    84,  813, 1987,  8,  2, 12, 15,  54.3233,   6.8583,   39,    6.000,   15.670, 1,   32.332, 1
HB,    84,  813, 1987,  8,  2, 12, 15,  54.3233,   6.8583,   39,    7.000,   15.671, 1,   32.333, 1
HB,    84,  813, 1987,  8,  2, 12, 15,  54.3233,   6.8583,   39,    8.000,   15.673, 1,   32.334, 1
HB,    84,  813, 1987,  8,  2, 12, 15,  54.3233,   6.8583,   39,    9.000,   15.674, 1,   32.335, 1
HB,    84,  813, 1987,  8,  2, 12, 15,  54.3233,   6.8583,   39,   10.000,   15.672, 1,   32.336, 1
HB,    84,  813, 1987,  8,  2, 12, 15,  54.3233,   6.8583,   39,   11.000,   15.671, 1,   32.336, 1
HB,    84,  813, 1987,  8,  2, 12, 15,  54.3233,   6.8583,   39,   12.000,   15.670, 1,   32.336, 1
HB,    84,  813, 1987,  8,  2, 12, 15,  54.3233,   6.8583,   39,   13.000,   15.668, 1,   32.337, 1
HB,    84,  813, 1987,  8,  2, 12, 15,  54.3233,   6.8583,   39,   14.000,   15.663, 1,   32.336, 1
HB,    84,  813, 1987,  8,  2, 12, 15,  54.3233,   6.8583,   39,   15.000,   15.654, 1,   32.335, 1
HB,    84,  813, 1987,  8,  2, 12, 15,  54.3233,   6.8583,   39,   16.000,   15.645, 1,   32.334, 1
HB,    84,  813, 1987,  8,  2, 12, 15,  54.3233,   6.8583,   39,   17.000,   15.636, 1,   32.333, 1
HB,    84,  813, 1987,  8,  2, 12, 15,  54.3233,   6.8583,   39,   18.000,   15.627, 1,   32.332, 1
HB,    84,  813, 1987,  8,  2, 12, 15,  54.3233,   6.8583,   39,   19.000,   15.622, 1,   32.335, 1
HB,    84,  813, 1987,  8,  2, 12, 15,  54.3233,   6.8583,   39,   20.000,   15.622, 1,   32.346, 1
HB,    84,  813, 1987,  8,  2, 12, 15,  54.3233,   6.8583,   39,   21.000,   15.622, 1,   32.356, 1
HB,    84,  813, 1987,  8,  2, 12, 15,  54.3233,   6.8583,   39,   22.000,   15.622, 1,   32.366, 1
HB,    84,  813, 1987,  8,  2, 12, 15,  54.3233,   6.8583,   39,   23.000,   15.622, 1,   32.377, 1
HB,    84,  813, 1987,  8,  2, 12, 15,  54.3233,   6.8583,   39,   24.000,   15.622, 1,   32.387, 1
HB,    84,  813, 1987,  8,  2, 12, 15,  54.3233,   6.8583,   39,   25.000,   15.627, 1,   32.395, 1
HB,    84,  813, 1987,  8,  2, 12, 15,  54.3233,   6.8583,   39,   26.000,   15.633, 1,   32.403, 1
HB,    84,  813, 1987,  8,  2, 12, 15,  54.3233,   6.8583,   39,   27.000,   15.639, 1,   32.411, 1
HB,    84,  813, 1987,  8,  2, 12, 15,  54.3233,   6.8583,   39,   28.000,   15.641, 1,   32.415, 1
HB,    84,  813, 1987,  8,  2, 12, 15,  54.3233,   6.8583,   39,   29.000,   15.642, 1,   32.417, 1
HB,    84,  813, 1987,  8,  2, 12, 15,  54.3233,   6.8583,   39,   30.000,   15.643, 1,   32.419, 1
HB,    84,  813, 1987,  8,  2, 12, 15,  54.3233,   6.8583,   39,   31.000,   15.644, 1,   32.421, 1
HB,    84,  813, 1987,  8,  2, 12, 15,  54.3233,   6.8583,   39,   32.000,   15.645, 1,   32.423, 1
HB,    84,  814, 1987,  8,  2, 13, 58,  54.3500,   7.2100,   42,    0.000,   14.394, 1,   31.493, 1
HB,    84,  814, 1987,  8,  2, 13, 58,  54.3500,   7.2100,   42,    1.000,   14.393, 1,   31.494, 1
HB,    84,  814, 1987,  8,  2, 13, 58,  54.3500,   7.2100,   42,    2.000,   14.392, 1,   31.494, 1
HB,    84,  814, 1987,  8,  2, 13, 58,  54.3500,   7.2100,   42,    3.000,   14.391, 1,   31.495, 1
HB,    84,  814, 1987,  8,  2, 13, 58,  54.3500,   7.2100,   42,    4.000,   14.394, 1,   31.493, 1
HB,    84,  814, 1987,  8,  2, 13, 58,  54.3500,   7.2100,   42,    5.000,   14.395, 1,   31.494, 1
HB,    84,  814, 1987,  8,  2, 13, 58,  54.3500,   7.2100,   42,    6.000,   14.395, 1,   31.494, 1
HB,    84,  814, 1987,  8,  2, 13, 58,  54.3500,   7.2100,   42,    7.000,   14.396, 1,   31.495, 1
HB,    84,  814, 1987,  8,  2, 13, 58,  54.3500,   7.2100,   42,    8.000,   14.395, 1,   31.497, 1
HB,    84,  814, 1987,  8,  2, 13, 58,  54.3500,   7.2100,   42,    9.000,   14.393, 1,   31.501, 1
HB,    84,  814, 1987,  8,  2, 13, 58,  54.3500,   7.2100,   42,   10.000,   14.391, 1,   31.506, 1
HB,    84,  814, 1987,  8,  2, 13, 58,  54.3500,   7.2100,   42,   11.000,   14.388, 1,   31.510, 1
HB,    84,  814, 1987,  8,  2, 13, 58,  54.3500,   7.2100,   42,   12.000,   14.386, 1,   31.515, 1
HB,    84,  814, 1987,  8,  2, 13, 58,  54.3500,   7.2100,   42,   13.000,   14.389, 1,   31.524, 1
HB,    84,  814, 1987,  8,  2, 13, 58,  54.3500,   7.2100,   42,   14.000,   14.391, 1,   31.533, 1
HB,    84,  814, 1987,  8,  2, 13, 58,  54.3500,   7.2100,   42,   15.000,   14.394, 1,   31.542, 1
HB,    84,  814, 1987,  8,  2, 13, 58,  54.3500,   7.2100,   42,   16.000,   14.396, 1,   31.552, 1
HB,    84,  814, 1987,  8,  2, 13, 58,  54.3500,   7.2100,   42,   17.000,   14.398, 1,   31.595, 1
HB,    84,  814, 1987,  8,  2, 13, 58,  54.3500,   7.2100,   42,   18.000,   14.399, 1,   31.691, 1
HB,    84,  814, 1987,  8,  2, 13, 58,  54.3500,   7.2100,   42,   19.000,   14.399, 1,   31.787, 1
HB,    84,  814, 1987,  8,  2, 13, 58,  54.3500,   7.2100,   42,   20.000,   14.400, 1,   31.883, 1
HB,    84,  814, 1987,  8,  2, 13, 58,  54.3500,   7.2100,   42,   21.000,   14.400, 1,   31.979, 1
HB,    84,  814, 1987,  8,  2, 13, 58,  54.3500,   7.2100,   42,   22.000,   14.316, 1,   32.011, 1
HB,    84,  814, 1987,  8,  2, 13, 58,  54.3500,   7.2100,   42,   23.000,   14.232, 1,   32.043, 1
HB,    84,  814, 1987,  8,  2, 13, 58,  54.3500,   7.2100,   42,   24.000,   14.148, 1,   32.075, 1
HB,    84,  814, 1987,  8,  2, 13, 58,  54.3500,   7.2100,   42,   25.000,   14.064, 1,   32.107, 1
HB,    84,  814, 1987,  8,  2, 13, 58,  54.3500,   7.2100,   42,   26.000,   13.980, 1,   32.138, 1
HB,    84,  814, 1987,  8,  2, 13, 58,  54.3500,   7.2100,   42,   27.000,   13.896, 1,   32.170, 1
HB,    84,  814, 1987,  8,  2, 13, 58,  54.3500,   7.2100,   42,   28.000,   13.812, 1,   32.202, 1
HB,    84,  814, 1987,  8,  2, 13, 58,  54.3500,   7.2100,   42,   29.000,   13.728, 1,   32.234, 1
HB,    84,  814, 1987,  8,  2, 13, 58,  54.3500,   7.2100,   42,   30.000,   13.644, 1,   32.266, 1
HB,    84,  814, 1987,  8,  2, 13, 58,  54.3500,   7.2100,   42,   31.000,   13.593, 1,   32.285, 1
HB,    84,  814, 1987,  8,  2, 13, 58,  54.3500,   7.2100,   42,   32.000,   13.591, 1,   32.286, 1
HB,    84,  814, 1987,  8,  2, 13, 58,  54.3500,   7.2100,   42,   33.000,   13.588, 1,   32.286, 1
HB,    84,  814, 1987,  8,  2, 13, 58,  54.3500,   7.2100,   42,   34.000,   13.586, 1,   32.287, 1
HB,    84,  814, 1987,  8,  2, 13, 58,  54.3500,   7.2100,   42,   35.000,   13.585, 1,   32.287, 1
HB,    84,  814, 1987,  8,  2, 13, 58,  54.3500,   7.2100,   42,   36.000,   13.587, 1,   32.287, 1
HB,    84,  814, 1987,  8,  2, 13, 58,  54.3500,   7.2100,   42,   37.000,   13.589, 1,   32.287, 1
HB,    84,  814, 1987,  8,  2, 13, 58,  54.3500,   7.2100,   42,   38.000,   13.592, 1,   32.287, 1
HB,    84,  814, 1987,  8,  2, 13, 58,  54.3500,   7.2100,   42,   39.000,   13.594, 1,   32.287, 1
HB,    84,  814, 1987,  8,  2, 13, 58,  54.3500,   7.2100,   42,   40.000,   13.592, 1,   32.288, 1
HB,    84,  814, 1987,  8,  2, 13, 58,  54.3500,   7.2100,   42,   41.000,   13.590, 1,   32.289, 1
HB,    84,  815, 1987,  8,  2, 14, 56,  54.2933,   7.2100,   43,    0.000,   14.600, 1,   31.713, 1
HB,    84,  815, 1987,  8,  2, 14, 56,  54.2933,   7.2100,   43,    1.000,   14.607, 1,   31.713, 1
HB,    84,  815, 1987,  8,  2, 14, 56,  54.2933,   7.2100,   43,    2.000,   14.613, 1,   31.713, 1
HB,    84,  815, 1987,  8,  2, 14, 56,  54.2933,   7.2100,   43,    3.000,   14.620, 1,   31.713, 1
HB,    84,  815, 1987,  8,  2, 14, 56,  54.2933,   7.2100,   43,    4.000,   14.610, 1,   31.712, 1
HB,    84,  815, 1987,  8,  2, 14, 56,  54.2933,   7.2100,   43,    5.000,   14.600, 1,   31.710, 1
HB,    84,  815, 1987,  8,  2, 14, 56,  54.2933,   7.2100,   43,    6.000,   14.590, 1,   31.709, 1
