1955.321,8.65,35.17
1955.353,9.81,35.14
1955.449,12.14,34.95
1955.532,15.58,34.94
1955.611,15.31,34.91
1955.707,14.81,34.96
1955.797,14.12,35.18
1955.879,13.09,35.04
1955.973,12.03,35.12
1956.046,10.83,35.27
1956.142,8.86,35.32
1956.235,8.65,35.41
1956.279,9.16,35.43
1956.292,9.13,35.42
1956.314,9.66,35.43
1956.391,11.54,35.41
1956.484,13.26,35.41
1956.560,14.47,35.42
1956.642,14.71,35.37
1956.735,14.72,35.29
1956.811,14.09,35.31
1956.869,13.01,35.34
1956.943,11.92,35.37
1957.066,10.13,35.33
1957.126,9.93,35.33
1957.175,10.12,35.35
1957.233,10.31,35.17
1957.277,10.44,35.18
1957.312,10.77,35.19
1957.353,11.10,35.19
1957.408,11.96,35.30
1957.444,13.00,35.24
1957.540,14.45,35.18
1957.638,15.24,35.14
1957.712,14.38,35.17
1957.789,14.66,35.16
1957.849,13.23,35.20
1957.923,12.13,35.21
1958.058,9.96,35.24
1958.134,9.34,35.09
1958.214,8.95,35.26
1958.307,9.45,35.32
1958.384,10.45,35.27
1958.441,12.20,35.28
1958.521,14.73,35.22
1958.652,14.62,35.09
1958.751,15.01,35.18
1958.808,14.34,35.19
1958.882,13.57,35.24
1958.940,13.02,
1958.948,12.46,35.32
1959.036,10.53,35.08
1959.112,9.36,35.10
1959.195,10.00,35.25
1959.301,10.45,35.28
1959.362,11.55,35.22
1959.441,12.54,35.16
1959.479,14.49,35.19
1959.611,16.60,35.06
1959.688,15.92,35.13
1959.784,16.04,35.18
1959.863,14.03,35.20
1959.918,12.42,35.25
1960.011,11.11,35.27
1960.109,9.37,35.22
1960.194,9.54,35.40
1960.260,9.63,35.35
1960.342,11.20,35.20
1960.519,14.81,34.83
1960.607,16.25,34.94
1960.702,15.41,35.03
1960.779,14.79,35.15
1960.855,13.78,35.16
1960.967,11.24,35.33
1961.027,10.06,35.28
1961.142,10.10,35.33
1961.186,10.29,35.32
1961.277,10.95,35.27
1961.430,13.08,35.11
1961.548,14.77,35.10
1961.649,14.99,35.04
1961.699,15.50,35.12
1961.833,14.14,35.23
1962.123,9.19,35.18
1962.197,8.30,35.22
1962.277,8.05,35.27
1962.353,9.65,35.31
1962.449,11.99,35.27
1962.510,13.18,35.22
1962.644,15.03,35.16
1962.742,14.25,35.23
1962.773,14.33,35.30
1962.874,13.04,35.37
1962.951,11.30,35.46
1962.964,11.09,35.41
1963.066,7.16,35.30
1963.118,6.84,35.42
1963.236,7.49,35.40
1963.315,8.71,35.38
1963.405,10.18,35.25
1963.485,12.00,35.21
1963.578,14.34,35.14
1963.682,13.55,35.14
1963.770,13.15,35.28
1963.904,12.46,35.33
1963.942,11.75,35.35
1964.041,9.70,35.33
1964.161,9.65,35.43
1964.194,8.59,35.42
1964.292,9.33,35.34
1964.363,10.68,35.26
1964.423,12.49,35.16
1964.522,14.08,35.16
1964.743,15.04,35.20
