Box Name:,15,,,,,,,,,,,,,,,,,,
Data Source:,Cefas,,,,,,,,,,,,,,,,,,
Data Contact:,lianne.harrison@cefas.gov.uk,,,,,,,,,,,,,,,,,,
Comment/Note (incl. method description):,Hybridised timeseries from bottle data taken along oportunistic ferry route and West Gabbard smartbuoy. Regression ananlysis used to determine relationship between two datasets and compute ferry bottle data at West Gabbard site.  ,,,,,,,,,,,,,,,,,,
Cruise ID / Site ID,Station Name,Year,Month,Day,Hour,Minute,Dec Lat,Dec Lon,Sounding,Pressure,Temp,Temp Flag,Sal,Sal Flag,Param ..,Param Flag,,,
West Gabbard,West Gabbard,1983,10,15,0,0,51.9528,2.1089,0,NaN,15.6949242,2,NaN,2,,,,,
West Gabbard,West Gabbard,1983,11,15,0,0,51.9528,2.1089,0,NaN,12.69721917,2,NaN,2,,,,,
West Gabbard,West Gabbard,1983,12,15,0,0,51.9528,2.1089,0,NaN,NaN,2,NaN,2,,,,,
West Gabbard,West Gabbard,1984,1,15,0,0,51.9528,2.1089,0,NaN,8.826498284,2,NaN,2,,,,,
West Gabbard,West Gabbard,1984,2,15,0,0,51.9528,2.1089,0,NaN,7.806226746,2,NaN,2,,,,,
West Gabbard,West Gabbard,1984,3,15,0,0,51.9528,2.1089,0,NaN,6.933210894,2,NaN,2,,,,,
West Gabbard,West Gabbard,1984,4,15,0,0,51.9528,2.1089,0,NaN,8.94219918,2,NaN,2,,,,,
West Gabbard,West Gabbard,1984,5,15,0,0,51.9528,2.1089,0,NaN,NaN,2,NaN,2,,,,,
West Gabbard,West Gabbard,1984,6,15,0,0,51.9528,2.1089,0,NaN,11.93990421,2,NaN,2,,,,,
West Gabbard,West Gabbard,1984,7,15,0,0,51.9528,2.1089,0,NaN,13.88578292,2,NaN,2,,,,,
West Gabbard,West Gabbard,1984,8,15,0,0,51.9528,2.1089,0,NaN,16.88348795,2,NaN,2,,,,,
West Gabbard,West Gabbard,1984,9,15,0,0,51.9528,2.1089,0,NaN,17.61976638,2,NaN,2,,,,,
West Gabbard,West Gabbard,1984,10,15,0,0,51.9528,2.1089,0,NaN,15.44248589,2,NaN,2,,,,,
West Gabbard,West Gabbard,1984,11,15,0,0,51.9528,2.1089,0,NaN,13.7490455,2,NaN,2,,,,,
West Gabbard,West Gabbard,1984,12,15,0,0,51.9528,2.1089,0,NaN,10.75134046,2,NaN,2,,,,,
West Gabbard,West Gabbard,1985,1,15,0,0,51.9528,2.1089,0,NaN,7.764153693,2,NaN,2,,,,,
West Gabbard,West Gabbard,1985,2,15,0,0,51.9528,2.1089,0,NaN,4.282608548,2,NaN,2,,,,,
West Gabbard,West Gabbard,1985,3,15,0,0,51.9528,2.1089,0,NaN,4.703339079,2,NaN,2,,,,,
West Gabbard,West Gabbard,1985,4,15,0,0,51.9528,2.1089,0,NaN,7.785190219,2,NaN,2,,,,,
West Gabbard,West Gabbard,1985,5,15,0,0,51.9528,2.1089,0,NaN,9.278783605,2,NaN,2,,,,,
West Gabbard,West Gabbard,1985,6,15,0,0,51.9528,2.1089,0,NaN,11.43502758,2,NaN,2,,,,,
West Gabbard,West Gabbard,1985,7,15,0,0,51.9528,2.1089,0,NaN,14.79035356,2,NaN,2,,,,,
West Gabbard,West Gabbard,1985,8,15,0,0,51.9528,2.1089,0,NaN,15.83166163,2,NaN,2,,,,,
West Gabbard,West Gabbard,1985,9,15,0,0,51.9528,2.1089,0,NaN,16.07358168,2,NaN,2,,,,,
West Gabbard,West Gabbard,1985,10,15,0,0,51.9528,2.1089,0,NaN,15.77907031,2,NaN,2,,,,,
West Gabbard,West Gabbard,1985,11,15,0,0,51.9528,2.1089,0,NaN,12.25545211,2,NaN,2,,,,,
West Gabbard,West Gabbard,1985,12,15,0,0,51.9528,2.1089,0,NaN,9.941434191,2,NaN,2,,,,,
West Gabbard,West Gabbard,1986,1,15,0,0,51.9528,2.1089,0,NaN,8.016592011,2,NaN,2,,,,,
West Gabbard,West Gabbard,1986,2,15,0,0,51.9528,2.1089,0,NaN,5.313398349,2,NaN,2,,,,,
West Gabbard,West Gabbard,1986,3,15,0,0,51.9528,2.1089,0,NaN,3.283373536,2,NaN,2,,,,,
West Gabbard,West Gabbard,1986,4,15,0,0,51.9528,2.1089,0,NaN,NaN,2,NaN,2,,,,,
West Gabbard,West Gabbard,1986,5,15,0,0,51.9528,2.1089,0,NaN,NaN,2,NaN,2,,,,,
West Gabbard,West Gabbard,1986,6,15,0,0,51.9528,2.1089,0,NaN,NaN,2,NaN,2,,,,,
West Gabbard,West Gabbard,1986,7,15,0,0,51.9528,2.1089,0,NaN,14.81139009,2,NaN,2,,,,,
West Gabbard,West Gabbard,1986,8,15,0,0,51.9528,2.1089,0,NaN,16.77830532,2,NaN,2,,,,,
West Gabbard,West Gabbard,1986,9,15,0,0,51.9528,2.1089,0,NaN,15.71596073,2,NaN,2,,,,,
West Gabbard,West Gabbard,1986,10,15,0,0,51.9528,2.1089,0,NaN,14.7798353,2,NaN,2,,,,,
West Gabbard,West Gabbard,1986,11,15,0,0,51.9528,2.1089,0,NaN,12.62359133,2,NaN,2,,,,,
West Gabbard,West Gabbard,1986,12,15,0,0,51.9528,2.1089,0,NaN,11.38243626,2,NaN,2,,,,,
West Gabbard,West Gabbard,1987,1,15,0,0,51.9528,2.1089,0,NaN,7.985037222,2,NaN,2,,,,,
West Gabbard,West Gabbard,1987,2,15,0,0,51.9528,2.1089,0,NaN,6.806991734,2,NaN,2,,,,,
West Gabbard,West Gabbard,1987,3,15,0,0,51.9528,2.1089,0,NaN,3.84084149,2,NaN,2,,,,,
West Gabbard,West Gabbard,1987,4,15,0,0,51.9528,2.1089,0,NaN,7.143576159,2,NaN,2,,,,,
West Gabbard,West Gabbard,1987,5,15,0,0,51.9528,2.1089,0,NaN,9.752105452,2,NaN,2,,,,,
West Gabbard,West Gabbard,1987,6,15,0,0,51.9528,2.1089,0,NaN,12.70773743,2,NaN,2,,,,,
West Gabbard,West Gabbard,1987,7,15,0,0,51.9528,2.1089,0,NaN,15.14797451,2,NaN,2,,,,,
West Gabbard,West Gabbard,1987,8,15,0,0,51.9528,2.1089,0,NaN,16.62053137,2,NaN,2,,,,,
West Gabbard,West Gabbard,1987,9,15,0,0,51.9528,2.1089,0,NaN,17.92479602,2,NaN,2,,,,,
West Gabbard,West Gabbard,1987,10,15,0,0,51.9528,2.1089,0,NaN,15.87373468,2,NaN,2,,,,,
West Gabbard,West Gabbard,1987,11,15,0,0,51.9528,2.1089,0,NaN,NaN,2,NaN,2,,,,,
West Gabbard,West Gabbard,1987,12,15,0,0,51.9528,2.1089,0,NaN,10.15179946,2,NaN,2,,,,,
West Gabbard,West Gabbard,1988,1,15,0,0,51.9528,2.1089,0,NaN,9.278783605,2,NaN,2,,,,,
West Gabbard,West Gabbard,1988,2,15,0,0,51.9528,2.1089,0,NaN,8.279548593,2,NaN,2,,,,,
West Gabbard,West Gabbard,1988,3,15,0,0,51.9528,2.1089,0,NaN,6.333669887,2,NaN,2,,,,,
West Gabbard,West Gabbard,1988,4,15,0,0,51.9528,2.1089,0,NaN,7.311868372,2,NaN,2,,,,,
West Gabbard,West Gabbard,1988,5,15,0,0,51.9528,2.1089,0,NaN,10.78289525,2,NaN,2,,,,,
West Gabbard,West Gabbard,1988,6,15,0,0,51.9528,2.1089,0,NaN,12.67618264,2,NaN,2,,,,,
West Gabbard,West Gabbard,1988,7,15,0,0,51.9528,2.1089,0,NaN,14.95864577,2,NaN,2,,,,,
West Gabbard,West Gabbard,1988,8,15,0,0,51.9528,2.1089,0,NaN,16.53638527,2,NaN,2,,,,,
West Gabbard,West Gabbard,1988,9,15,0,0,51.9528,2.1089,0,NaN,16.62053137,2,NaN,2,,,,,
West Gabbard,West Gabbard,1988,10,15,0,0,51.9528,2.1089,0,NaN,15.16901104,2,NaN,2,,,,,
West Gabbard,West Gabbard,1988,11,15,0,0,51.9528,2.1089,0,NaN,12.67618264,2,NaN,2,,,,,
West Gabbard,West Gabbard,1988,12,15,0,0,51.9528,2.1089,0,NaN,11.56124674,2,NaN,2,,,,,
West Gabbard,West Gabbard,1989,1,15,0,0,51.9528,2.1089,0,NaN,9.731068926,2,NaN,2,,,,,
West Gabbard,West Gabbard,1989,2,15,0,0,51.9528,2.1089,0,NaN,8.416286016,2,NaN,2,,,,,
West Gabbard,West Gabbard,1989,3,15,0,0,51.9528,2.1089,0,NaN,8.647687808,2,NaN,2,,,,,
West Gabbard,West Gabbard,1989,4,15,0,0,51.9528,2.1089,0,NaN,9.068418339,2,NaN,2,,,,,
West Gabbard,West Gabbard,1989,5,15,0,0,51.9528,2.1089,0,NaN,10.66719436,2,NaN,2,,,,,
West Gabbard,West Gabbard,1989,6,15,0,0,51.9528,2.1089,0,NaN,14.22236735,2,NaN,2,,,,,
West Gabbard,West Gabbard,1989,7,15,0,0,51.9528,2.1089,0,NaN,17.86168644,2,NaN,2,,,,,
