Box Name:,15,,,,,,,,,,,,,,,,,,
Data Source:,Cefas,,,,,,,,,,,,,,,,,,
Data Contact:,lianne.harrison@cefas.gov.uk,,,,,,,,,,,,,,,,,,
Comment/Note (incl. method description):,Hybridised timeseries from bottle data taken along oportunistic ferry route and West Gabbard smartbuoy. Regression ananlysis used to determine relationship between two datasets and compute ferry bottle data at West Gabbard site.  ,,,,,,,,,,,,,,,,,,
Cruise ID / Site ID,Station Name,Year,Month,Day,Hour,Minute,Dec Lat,Dec Lon,Sounding,Pressure,Temp,Temp Flag,Sal,Sal Flag,Param ..,Param Flag,,,
West Gabbard,West Gabbard,1983,6,15,0,0,51.9528,2.1089,0,NaN,12.70351266,2,34.68739497,2,,,,,
West Gabbard,West Gabbard,1983,7,15,0,0,51.9528,2.1089,0,NaN,14.91282841,2,34.57602071,2,,,,,
West Gabbard,West Gabbard,1983,8,15,0,0,51.9528,2.1089,0,NaN,17.36762369,2,34.37052735,2,,,,,
West Gabbard,West Gabbard,1983,9,15,0,0,51.9528,2.1089,0,NaN,17.39708124,2,34.63876677,2,,,,,
West Gabbard,West Gabbard,1983,10,15,0,0,51.9528,2.1089,0,NaN,15.20740385,2,34.86778991,2,,,,,
West Gabbard,West Gabbard,1983,11,15,0,0,51.9528,2.1089,0,NaN,11.94743572,2,34.75719997,2,,,,,
West Gabbard,West Gabbard,1983,12,15,0,0,51.9528,2.1089,0,NaN,NaN,2,35.00739991,2,,,,,
West Gabbard,West Gabbard,1984,1,15,0,0,51.9528,2.1089,0,NaN,8.795478575,2,34.93994789,2,,,,,
West Gabbard,West Gabbard,1984,2,15,0,0,51.9528,2.1089,0,NaN,7.7939221,2,NaN,2,,,,,
West Gabbard,West Gabbard,1984,3,15,0,0,51.9528,2.1089,0,NaN,6.694173814,2,34.77053351,2,,,,,
West Gabbard,West Gabbard,1984,4,15,0,0,51.9528,2.1089,0,NaN,9.315895174,2,34.85602502,2,,,,,
West Gabbard,West Gabbard,1984,5,15,0,0,51.9528,2.1089,0,NaN,NaN,2,34.61915863,2,,,,,
West Gabbard,West Gabbard,1984,6,15,0,0,51.9528,2.1089,0,NaN,12.45803313,2,34.45523453,2,,,,,
West Gabbard,West Gabbard,1984,7,15,0,0,51.9528,2.1089,0,NaN,14.61825298,2,34.36739004,2,,,,,
West Gabbard,West Gabbard,1984,8,15,0,0,51.9528,2.1089,0,NaN,17.02395236,2,34.47876431,2,,,,,
West Gabbard,West Gabbard,1984,9,15,0,0,51.9528,2.1089,0,NaN,17.44617714,2,34.66464953,2,,,,,
West Gabbard,West Gabbard,1984,10,15,0,0,51.9528,2.1089,0,NaN,15.06011613,2,34.86229963,2,,,,,
West Gabbard,West Gabbard,1984,11,15,0,0,51.9528,2.1089,0,NaN,13.34175943,2,34.96739929,2,,,,,
West Gabbard,West Gabbard,1984,12,15,0,0,51.9528,2.1089,0,NaN,10.69058053,2,35.00504693,2,,,,,
West Gabbard,West Gabbard,1985,1,15,0,0,51.9528,2.1089,0,NaN,6.959291705,2,34.80112222,2,,,,,
West Gabbard,West Gabbard,1985,2,15,0,0,51.9528,2.1089,0,NaN,3.915345557,2,34.75719997,2,,,,,
West Gabbard,West Gabbard,1985,3,15,0,0,51.9528,2.1089,0,NaN,4.20992099,2,34.78072975,2,,,,,
West Gabbard,West Gabbard,1985,4,15,0,0,51.9528,2.1089,0,NaN,7.381516493,2,34.77210216,2,,,,,
West Gabbard,West Gabbard,1985,5,15,0,0,51.9528,2.1089,0,NaN,9.610470608,2,34.66778683,2,,,,,
West Gabbard,West Gabbard,1985,6,15,0,0,51.9528,2.1089,0,NaN,12.29110705,2,34.52190223,2,,,,,
West Gabbard,West Gabbard,1985,7,15,0,0,51.9528,2.1089,0,NaN,15.54125601,2,34.78935733,2,,,,,
West Gabbard,West Gabbard,1985,8,15,0,0,51.9528,2.1089,0,NaN,16.07149179,2,34.89602564,2,,,,,
West Gabbard,West Gabbard,1985,9,15,0,0,51.9528,2.1089,0,NaN,16.05185342,2,34.92661435,2,,,,,
West Gabbard,West Gabbard,1985,10,15,0,0,51.9528,2.1089,0,NaN,15.55107519,2,34.96504631,2,,,,,
West Gabbard,West Gabbard,1985,11,15,0,0,51.9528,2.1089,0,NaN,11.50557256,2,34.99328204,2,,,,,
West Gabbard,West Gabbard,1985,12,15,0,0,51.9528,2.1089,0,NaN,9.492640434,2,35.00190963,2,,,,,
West Gabbard,West Gabbard,1986,1,15,0,0,51.9528,2.1089,0,NaN,7.381516493,2,34.88661373,2,,,,,
West Gabbard,West Gabbard,1986,2,15,0,0,51.9528,2.1089,0,NaN,4.99545548,2,34.84818177,2,,,,,
West Gabbard,West Gabbard,1986,3,15,0,0,51.9528,2.1089,0,NaN,3.228002878,2,34.46229347,2,,,,,
West Gabbard,West Gabbard,1986,4,15,0,0,51.9528,2.1089,0,NaN,NaN,2,NaN,2,,,,,
West Gabbard,West Gabbard,1986,5,15,0,0,51.9528,2.1089,0,NaN,NaN,2,NaN,2,,,,,
West Gabbard,West Gabbard,1986,6,15,0,0,51.9528,2.1089,0,NaN,NaN,2,NaN,2,,,,,
West Gabbard,West Gabbard,1986,7,15,0,0,51.9528,2.1089,0,NaN,15.42342583,2,34.70151284,2,,,,,
West Gabbard,West Gabbard,1986,8,15,0,0,51.9528,2.1089,0,NaN,17.0534099,2,34.76896486,2,,,,,
West Gabbard,West Gabbard,1986,9,15,0,0,51.9528,2.1089,0,NaN,15.6983629,2,34.81916171,2,,,,,
West Gabbard,West Gabbard,1986,10,15,0,0,51.9528,2.1089,0,NaN,14.59861462,2,34.84347581,2,,,,,
West Gabbard,West Gabbard,1986,11,15,0,0,51.9528,2.1089,0,NaN,12.14381934,2,34.94230086,2,,,,,
West Gabbard,West Gabbard,1986,12,15,0,0,51.9528,2.1089,0,NaN,10.9655176,2,34.85367205,2,,,,,
West Gabbard,West Gabbard,1987,1,15,0,0,51.9528,2.1089,0,NaN,6.959291705,2,34.81602441,2,,,,,
West Gabbard,West Gabbard,1987,2,15,0,0,51.9528,2.1089,0,NaN,6.910195799,2,34.73131722,2,,,,,
West Gabbard,West Gabbard,1987,3,15,0,0,51.9528,2.1089,0,NaN,4.406304613,2,34.53445144,2,,,,,
West Gabbard,West Gabbard,1987,4,15,0,0,51.9528,2.1089,0,NaN,7.35205895,2,34.81053413,2,,,,,
West Gabbard,West Gabbard,1987,5,15,0,0,51.9528,2.1089,0,NaN,9.689024057,2,34.31170291,2,,,,,
West Gabbard,West Gabbard,1987,6,15,0,0,51.9528,2.1089,0,NaN,13.16501417,2,34.37288032,2,,,,,
West Gabbard,West Gabbard,1987,7,15,0,0,51.9528,2.1089,0,NaN,15.58053273,2,34.68112037,2,,,,,
West Gabbard,West Gabbard,1987,8,15,0,0,51.9528,2.1089,0,NaN,16.66064265,2,34.58935425,2,,,,,
West Gabbard,West Gabbard,1987,9,15,0,0,51.9528,2.1089,0,NaN,17.7800293,2,34.56268717,2,,,,,
West Gabbard,West Gabbard,1987,10,15,0,0,51.9528,2.1089,0,NaN,15.6983629,2,34.9313203,2,,,,,
West Gabbard,West Gabbard,1987,11,15,0,0,51.9528,2.1089,0,NaN,NaN,2,34.91484946,2,,,,,
West Gabbard,West Gabbard,1987,12,15,0,0,51.9528,2.1089,0,NaN,9.905046042,2,34.59562885,2,,,,,
West Gabbard,West Gabbard,1988,1,15,0,0,51.9528,2.1089,0,NaN,9.345352718,2,35.12740176,2,,,,,
West Gabbard,West Gabbard,1988,2,15,0,0,51.9528,2.1089,0,NaN,8.167050983,2,35.05838108,2,,,,,
West Gabbard,West Gabbard,1988,3,15,0,0,51.9528,2.1089,0,NaN,6.409417562,2,34.43327341,2,,,,,
West Gabbard,West Gabbard,1988,4,15,0,0,51.9528,2.1089,0,NaN,7.499346667,2,34.45523453,2,,,,,
West Gabbard,West Gabbard,1988,5,15,0,0,51.9528,2.1089,0,NaN,11.30918894,2,34.26621201,2,,,,,
West Gabbard,West Gabbard,1988,6,15,0,0,51.9528,2.1089,0,NaN,13.27302517,2,34.41366526,2,,,,,
West Gabbard,West Gabbard,1988,7,15,0,0,51.9528,2.1089,0,NaN,15.20740385,2,34.74308211,2,,,,,
West Gabbard,West Gabbard,1988,8,15,0,0,51.9528,2.1089,0,NaN,16.77847283,2,34.91798676,2,,,,,
West Gabbard,West Gabbard,1988,9,15,0,0,51.9528,2.1089,0,NaN,16.56245084,2,34.90779053,2,,,,,
West Gabbard,West Gabbard,1988,10,15,0,0,51.9528,2.1089,0,NaN,14.69680643,2,35.01759614,2,,,,,
West Gabbard,West Gabbard,1988,11,15,0,0,51.9528,2.1089,0,NaN,11.96707408,2,34.99092906,2,,,,,
West Gabbard,West Gabbard,1988,12,15,0,0,51.9528,2.1089,0,NaN,10.00323785,2,34.90857485,2,,,,,
