# Index:,NWES_002
# Station Description:,M3 Marine Data Buoy
# Region Code:,NWES
# Latitude:,51.22 N
# Longitude:,10.55 W
# Detailed Location (WKT):,
# Measurement Depth/Range:,Surface
# Sampling Frequency:,"Sensors: hourly; Timeseries: daily at noon"
# Data Source:,Marine Institute
# Contact Name (email):,Eoghan Daly (eoghan.daly@marine.ie)
# Notes:,"Buoy-hull or SBE39 temperature sensors deployed on Irish Marine Data Buoy Observation Network (IMDBON) buoys- diurnally smoothed and daily averaged SST data, since start of reference period"
# Reference:,
# DOI:,
# Website:,https://data.marine.ie/geonetwork/srv/eng/catalog.search#/metadata/ie.marine.data:dataset.4534
Decimal Year,Temperature °C
2003.187671,11
2003.190411,11
2003.193151,11.006
2003.19589,11
2003.19863,11
2003.20137,10.918
2003.20411,10.806
2003.206849,10.979
2003.209589,11.049
2003.215068,11.267
2003.217808,11.211
2003.220548,11.106
2003.223288,11.097
2003.226027,11.132
2003.228767,11.153
2003.231507,11.179
2003.234247,11.195
2003.236986,11.149
2003.239726,11.126
2003.242466,11.247
2003.245205,11.363
2003.247945,11.187
2003.250685,11.169
2003.253425,11.263
2003.256164,11.392
2003.258904,11.349
2003.261644,11.349
2003.264384,11.328
2003.275342,11.119
2003.278082,11.098
2003.280822,11.055
2003.283562,11.091
2003.286301,11.217
2003.289041,11.317
2003.291781,11.37
2003.294521,11.381
2003.29726,11.319
2003.3,11.263
2003.30274,11.353
2003.305479,11.557
2003.308219,11.478
2003.310959,11.536
2003.313699,11.533
2003.316438,11.475
2003.319178,11.484
2003.321918,11.656
2003.324658,11.726
2003.327397,11.726
2003.330137,11.979
2003.332877,11.896
2003.335616,11.801
2003.338356,11.768
2003.341096,11.704
2003.343836,11.712
2003.346575,11.72
2003.349315,11.753
2003.352055,11.795
2003.354795,11.815
2003.357534,11.804
2003.360274,11.782
2003.363014,11.797
2003.365753,11.939
2003.368493,11.98
2003.371233,12.009
2003.373973,12.058
2003.376712,12.007
2003.379452,11.933
2003.382192,11.885
2003.384932,11.898
2003.387671,11.937
2003.390411,11.926
2003.393151,11.835
2003.39589,12.054
2003.39863,12.096
2003.40137,12.214
2003.40411,12.343
2003.406849,12.567
2003.409589,12.836
2003.412329,12.793
2003.415068,12.788
2003.417808,12.767
2003.420548,12.969
2003.423288,13.188
2003.426027,13.144
2003.428767,13.133
2003.431507,13.278
2003.434247,13.443
2003.436986,13.198
2003.439726,13.162
2003.442466,13.312
2003.445205,13.4
2003.458904,14.518
2003.461644,14.141
2003.464384,14.184
2003.467123,14.783
2003.469863,14.799
2003.472603,14.821
2003.475342,15.014
2003.478082,15.201
2003.480822,15.351
2003.483562,15.241
2003.486301,15.126
2003.489041,14.976
2003.491781,14.785
2003.494521,15.213
2003.49726,15.179
2003.5,15.2
2003.50274,15.279
2003.505479,15.3
2003.508219,15.473
2003.510959,15.515
2003.513699,15.615
2003.516438,15.892
2003.519178,15.996
2003.521918,16.005
2003.524658,16.002
2003.527397,15.998
2003.530137,16.054
2003.532877,16.13
2003.535616,15.962
2003.538356,15.577
2003.541096,15.832
2003.543836,16.078
2003.546575,15.963
2003.549315,15.778
2003.552055,15.425
2003.554795,15.273
2003.557534,15.319
2003.560274,15.281
2003.563014,15.435
2003.565753,15.775
2003.568493,15.9
2003.571233,15.831
2003.573973,15.842
2003.576712,15.96
2003.579452,15.891
2003.582192,15.897
2003.584932,16.031
2003.587671,16.124
2003.590411,16.209
2003.593151,16.458
2003.59589,16.657
2003.59863,16.848
2003.60137,17.448
2003.60411,17.41
2003.606849,17.559
2003.609589,17.839
2003.612329,17.901
2003.615068,18.059
2003.617808,17.911
2003.620548,18.055
2003.623288,18.31
2003.626027,17.966
2003.628767,17.585
2003.631507,17.491
2003.634247,17.504
2003.636986,17.521
2003.639726,17.624
2003.642466,17.884
2003.645205,17.816
2003.647945,17.683
2003.650685,17.682
2003.653425,17.644
2003.656164,17.549
2003.658904,17.439
2003.661644,17.367
2003.664384,17.379
2003.667123,17.423
2003.669863,17.647
2003.672603,17.865
2003.675342,17.53
2003.678082,17.52
2003.680822,17.479
2003.683562,17.315
2003.686301,17.214
2003.689041,17.118
2003.691781,17.08
2003.694521,16.985
2003.69726,16.778
2003.7,16.625
2003.70274,16.859
2003.705479,17.061
2003.708219,17.173
2003.710959,17.209
2003.713699,17.176
2003.716438,17.177
2003.719178,17.152
2003.721918,17.079
2003.724658,16.987
2003.727397,16.922
2003.730137,16.887
2003.732877,16.631
2003.735616,16.605
2003.738356,16.511
2003.741096,16.448
2003.743836,16.41
2003.746575,16.385
2003.749315,16.343
2003.752055,16.214
2003.754795,16.125
2003.757534,15.949
2003.760274,15.79
2003.763014,15.807
2003.765753,15.627
2003.768493,15.556
2003.771233,15.557
2003.773973,15.613
2003.784932,15.53
2003.787671,15.514
2003.790411,15.467
2003.793151,15.347
2003.79589,15.211
2003.79863,15.131
2003.80137,15.05
2003.80411,14.881
2003.806849,14.697
2003.809589,14.56
2003.812329,14.475
2003.815068,14.305
2003.817808,14.27
2003.820548,14.237
2003.823288,14.177
2003.826027,14.014
2003.828767,13.829
2003.831507,13.656
2003.834247,13.615
2003.836986,13.43
2003.839726,13.219
2003.842466,13.215
2003.845205,13.308
2003.847945,13.301
2003.850685,13.314
2003.853425,13.322
2003.856164,13.319
2003.858904,13.298
2003.861644,13.248
2003.864384,13.202
2003.867123,13.157
2003.869863,12.903
2003.872603,12.812
2003.875342,12.803
2003.878082,12.8
2003.880822,12.8
2003.883562,12.8
2003.886301,12.804
2003.889041,12.818
2003.891781,12.733
2003.894521,12.7
2003.89726,12.649
2003.9,12.599
2003.90274,12.455
2003.905479,12.354
2003.908219,12.318
2003.910959,12.23
2003.913699,12.11
2003.916438,12.106
2003.919178,12.042
2003.921918,11.963
2003.924658,11.961
2003.927397,11.877
2003.930137,11.867
2003.932877,11.85
2003.935616,11.834
2003.938356,11.738
2003.941096,11.7
2003.943836,11.686
2003.946575,11.669
2003.949315,11.667
2003.952055,11.605
2003.954795,11.672
2003.957534,11.896
2003.960274,11.581
2003.963014,11.312
2003.965753,11.247
2003.968493,11.309
2003.971233,11.622
2003.973973,11.752
2003.976712,11.712
2003.979452,11.735
2003.982192,11.653
2003.984932,11.723
2003.987671,11.823
2003.990411,11.807
2003.993151,11.799
2003.99589,11.752
2003.99863,11.589
2004.001366,11.547
2004.004098,11.564
2004.006831,11.465
2004.009563,11.524
2004.012295,11.516
2004.015027,11.226
2004.01776,11.189
2004.020492,11.288
2004.023224,11.413
2004.025956,11.398
2004.028689,11.219
2004.031421,11.163
2004.034153,11.23
2004.036885,11.261
2004.039617,11.268
2004.04235,11.242
2004.045082,11.212
2004.047814,11.244
2004.050546,11.206
2004.053279,11.179
2004.056011,11.149
2004.072404,11.04
2004.075137,11.056
2004.077869,11.043
2004.080601,11.003
2004.083333,11
2004.086066,11.001
2004.088798,11.003
2004.09153,11
2004.094262,10.998
2004.096995,10.997
2004.099727,11.003
2004.102459,11.009
2004.105191,11.001
2004.107923,11.011
2004.110656,10.983
2004.113388,11.025
2004.11612,10.99
2004.118852,10.992
2004.121585,11.034
2004.124317,11.231
2004.127049,11.281
2004.129781,11.292
2004.132514,11.165
2004.135246,10.919
2004.137978,10.918
2004.14071,11.009
2004.143443,10.9
2004.146175,10.893
2004.162568,10.819
2004.165301,10.648
2004.168033,10.459
2004.170765,10.767
2004.173497,11.049
2004.17623,11.12
2004.178962,11.141
2004.181694,11.124
2004.184426,11.046
2004.187158,10.93
2004.189891,10.866
2004.192623,10.911
2004.195355,10.957
2004.198087,10.957
2004.20082,10.966
2004.203552,10.968
2004.206284,11.002
2004.209016,11.038
2004.211749,11.019
2004.214481,11.011
2004.217213,11.028
2004.219945,11.065
2004.222678,11.068
2004.22541,11.076
2004.228142,11.042
2004.230874,11.004
2004.233607,11.034
2004.236339,11.089
2004.239071,11.153
2004.241803,11.19
2004.244536,11.068
2004.247268,11.011
2004.25,11.007
2004.252732,11.05
2004.255464,11.023
2004.258197,11.001
2004.260929,11
2004.263661,10.998
2004.266393,11.013
2004.269126,11.065
2004.288251,11.131
2004.290984,11.228
2004.293716,11.125
2004.296448,11.003
2004.29918,10.897
2004.301913,10.849
2004.304645,10.781
2004.307377,10.899
2004.310109,11.013
2004.312842,11.182
2004.315574,11.545
2004.318306,11.633
2004.321038,11.384
2004.32377,11.229
2004.326503,11.134
2004.329235,11.195
2004.331967,11.083
2004.334699,11.096
2004.337432,11.037
2004.340164,10.968
2004.348361,10.749
2004.351093,10.829
2004.353825,11.065
2004.356557,11.008
2004.35929,11.032
2004.362022,11.196
2004.364754,11.549
2004.367486,11.924
2004.370219,12.108
2004.372951,12.208
2004.375683,12.48
2004.378415,12.841
2004.381148,13.026
2004.38388,12.898
2004.386612,12.259
2004.389344,12.429
2004.392077,12.926
2004.394809,13.389
2004.397541,13.717
2004.400273,13.912
2004.403005,13.906
2004.405738,13.587
2004.40847,13.595
2004.411202,13.754
2004.413934,13.607
2004.416667,13.755
2004.419399,14.273
2004.422131,14.469
2004.424863,14.719
2004.427596,15.105
2004.430328,15.519
2004.43306,15.372
2004.435792,15.184
2004.438525,14.979
2004.441257,14.828
2004.443989,14.864
2004.446721,15.027
2004.449454,15.521
2004.452186,16.339
2004.454918,16.786
2004.45765,16.719
2004.460383,15.977
2004.479508,13.675
2004.48224,13.787
2004.484973,14.182
2004.487705,14.316
2004.490437,14.434
2004.493169,14.565
2004.495902,14.602
2004.498634,14.579
2004.501366,14.532
2004.504098,14.685
2004.506831,14.872
2004.509563,15.271
2004.512295,15.569
2004.515027,15.361
2004.51776,15.066
2004.520492,15.203
2004.523224,15.245
2004.525956,15.112
2004.528689,15.146
2004.531421,15.312
2004.534153,15.265
2004.536885,15.258
2004.539617,15.393
2004.54235,15.496
2004.545082,15.826
2004.547814,15.925
2004.550546,15.931
2004.553279,15.864
2004.556011,15.888
2004.558743,16.249
2004.561475,16.391
2004.564208,16.393
2004.56694,16.429
2004.569672,16.8
2004.572404,16.926
2004.575137,16.851
2004.577869,16.925
2004.580601,16.925
2004.583333,16.968
2004.586066,17.286
2004.588798,17.164
2004.59153,17.169
2004.594262,17.151
2004.596995,17.144
2004.599727,17.044
2004.602459,16.702
2004.605191,16.602
2004.607923,16.682
2004.610656,16.677
2004.613388,16.8
2004.61612,16.9
2004.618852,16.945
2004.621585,16.944
2004.624317,16.985
2004.627049,17.178
2004.629781,17.243
2004.632514,17.122
2004.635246,17.03
2004.637978,16.976
2004.64071,17.002
2004.643443,17.047
2004.646175,16.829
2004.648907,16.84
2004.651639,16.811
2004.654372,16.822
2004.657104,16.73
2004.659836,16.501
2004.662568,16.406
2004.665301,16.352
2004.668033,16.27
2004.670765,16.227
2004.673497,16.035
2004.67623,16.167
2004.678962,16.649
2004.681694,17.036
2004.684426,16.922
2004.687158,16.743
2004.689891,16.802
2004.692623,16.883
2004.695355,16.461
2004.698087,16.058
2004.70082,15.435
2004.703552,14.85
2004.706284,14.743
2004.709016,14.77
2004.711749,14.672
2004.714481,14.603
2004.717213,14.482
2004.719945,14.409
2004.722678,14.5
2004.72541,14.43
2004.728142,14.225
2004.730874,14.241
2004.733607,14.201
2004.736339,14.087
2004.739071,14.015
2004.741803,14.047
2004.744536,14.159
2004.747268,14.278
2004.75,14.346
2004.752732,14.173
2004.755464,14.155
2004.758197,14.056
2004.760929,13.905
2004.763661,13.817
2004.766393,13.787
2004.769126,13.769
2004.771858,13.644
2004.77459,13.221
2004.777322,13.13
2004.780055,13.189
2004.782787,13.105
2004.785519,12.892
2004.788251,12.761
2004.790984,12.763
2004.793716,12.641
2004.796448,12.68
2004.79918,12.902
2004.801913,12.755
2004.804645,12.607
2004.807377,12.509
2004.810109,12.33
2004.812842,12.342
2004.815574,12.286
2004.818306,12.21
2004.821038,12.225
2004.82377,12.257
2004.826503,12.049
2004.829235,11.893
2004.831967,11.997
2004.834699,12.04
2004.837432,12.001
2004.840164,11.982
2004.842896,11.932
2004.845628,11.906
2004.848361,11.899
2004.851093,11.908
2004.853825,11.932
2004.856557,11.919
2004.85929,11.839
2004.862022,11.77
2004.864754,11.812
2004.867486,11.846
2004.870219,11.84
2004.872951,11.826
2004.875683,11.799
2004.878415,11.68
2004.881148,11.606
2004.88388,11.548
2004.886612,11.56
2004.889344,11.565
2004.892077,11.58
2004.894809,11.686
2004.897541,11.797
2004.900273,11.804
2004.903005,11.773
2004.905738,11.731
2004.90847,11.661
2004.911202,11.65
2004.913934,11.633
2004.916667,11.568
2004.919399,11.485
2004.922131,11.427
2004.924863,11.425
2004.927596,11.597
2004.930328,11.618
2004.93306,11.6
2004.935792,11.62
2004.938525,11.677
2004.941257,11.668
2004.943989,11.739
2004.946721,11.629
2004.949454,11.56
2004.952186,11.65
2004.954918,11.699
2004.95765,11.755
2004.960383,11.624
2004.963115,11.637
2004.965847,11.647
2004.968579,11.575
2004.971311,11.488
2004.974044,11.447
2004.976776,11.557
2004.979508,11.599
2004.98224,11.588
2004.984973,11.346
2004.987705,11.154
2004.990437,10.959
2004.993169,10.93
2004.995902,10.938
2004.998634,10.931
2005.00137,10.907
2005.00411,10.924
2005.006849,10.91
2005.009589,10.905
2005.012329,10.879
2005.015068,10.888
2005.017808,10.99
2005.020548,11.065
2005.023288,11.15
2005.026027,11.182
2005.028767,11.165
2005.031507,11.134
2005.034247,11.165
2005.036986,11.186
2005.039726,11.096
2005.042466,11.071
2005.045205,11.09
2005.047945,11.26
2005.050685,11.25
2005.053425,11.176
2005.056164,11.196
2005.058904,11.232
2005.061644,11.247
2005.064384,11.149
2005.067123,11.142
2005.069863,11.163
2005.072603,11.187
2005.075342,11.194
2005.078082,11.143
2005.080822,11.039
2005.083562,10.991
2005.086301,10.991
2005.089041,11.018
2005.091781,11.025
2005.094521,11.013
2005.09726,10.974
2005.1,10.964
2005.10274,10.953
2005.105479,10.927
2005.108219,10.908
2005.110959,10.931
2005.113699,10.964
2005.116438,10.988
2005.119178,10.962
2005.121918,10.953
2005.124658,10.93
2005.127397,10.953
2005.130137,10.933
2005.132877,10.925
2005.135616,10.86
2005.138356,10.825
2005.141096,10.776
2005.143836,10.643
2005.146575,10.594
2005.149315,10.534
2005.152055,10.454
2005.154795,10.437
2005.157534,10.516
2005.160274,10.531
2005.163014,10.512
2005.165753,10.472
2005.168493,10.458
2005.171233,10.458
2005.173973,10.408
2005.176712,10.462
2005.179452,10.431
2005.182192,10.374
2005.184932,10.315
2005.187671,10.269
2005.190411,10.233
2005.193151,10.306
2005.19589,10.31
2005.19863,10.492
2005.20137,10.62
2005.20411,10.794
2005.206849,10.86
2005.209589,10.815
2005.212329,10.767
2005.215068,10.849
2005.217808,10.911
2005.220548,10.967
2005.223288,10.918
2005.226027,10.924
2005.228767,11.044
2005.231507,11.097
2005.234247,11.072
2005.236986,10.992
2005.239726,11.043
2005.242466,11.122
2005.245205,11.103
2005.247945,11.202
2005.250685,11.301
2005.253425,11.313
2005.256164,11.271
2005.258904,11.223
2005.261644,11.144
2005.264384,10.937
2005.267123,10.87
2005.269863,10.855
2005.272603,10.916
2005.275342,10.969
2005.278082,11.13
2005.280822,11.048
2005.283562,10.916
2005.286301,10.819
2005.289041,10.645
2005.291781,10.731
2005.294521,10.876
2005.29726,11.022
2005.3,10.951
2005.30274,10.86
2005.305479,11.108
2005.308219,11.19
2005.310959,11.242
2005.313699,11.254
2005.316438,11.154
2005.319178,11.102
2005.321918,11.136
2005.324658,11.308
2005.327397,11.309
2005.330137,11.292
2005.332877,11.642
2005.335616,11.489
2005.338356,11.376
2005.341096,11.404
2005.343836,11.477
2005.346575,11.603
2005.349315,11.683
2005.352055,11.853
2005.354795,11.768
2005.357534,11.808
2005.360274,11.845
2005.363014,11.749
2005.365753,11.636
2005.368493,11.617
2005.371233,11.733
2005.373973,11.817
2005.376712,11.739
2005.379452,11.68
2005.382192,11.68
2005.384932,11.786
2005.387671,11.819
2005.390411,11.757
2005.393151,11.726
2005.39589,11.794
2005.39863,12.003
2005.40137,12.002
2005.40411,11.975
2005.406849,12.091
2005.409589,12.389
2005.412329,12.492
2005.415068,12.316
2005.417808,12.315
2005.420548,12.365
2005.423288,12.506
2005.426027,12.67
2005.428767,12.937
2005.431507,13.023
2005.434247,13.119
2005.436986,13.595
2005.439726,14.268
2005.442466,14.383
2005.445205,14.199
2005.447945,14.308
2005.450685,14.404
2005.453425,13.974
2005.456164,13.8
2005.458904,13.899
2005.461644,13.994
2005.464384,14.326
2005.467123,14.488
2005.469863,14.521
2005.472603,14.706
2005.475342,14.875
2005.478082,15.195
2005.480822,15.374
2005.483562,15.574
2005.486301,15.91
2005.489041,16.064
2005.491781,16.041
2005.494521,15.581
2005.49726,15.387
2005.5,15.187
2005.50274,14.733
2005.505479,14.915
2005.508219,14.978
2005.510959,14.844
2005.513699,14.71
2005.516438,14.939
2005.519178,15.27
2005.521918,15.903
2005.524658,16.446
2005.527397,16.944
2005.530137,17.531
2005.532877,17.529
2005.535616,16.972
2005.538356,16.775
2005.541096,16.896
2005.543836,16.263
2005.546575,15.973
2005.549315,16.14
2005.552055,16.577
2005.554795,16.756
2005.557534,16.942
2005.560274,16.87
2005.563014,16.652
2005.565753,16.637
2005.568493,16.698
2005.571233,16.501
2005.573973,16.311
2005.576712,16.241
2005.579452,16.149
2005.582192,16.532
2005.584932,16.589
2005.587671,16.534
2005.590411,16.486
2005.593151,16.479
2005.59589,16.548
2005.59863,16.707
2005.60137,17.231
2005.60411,17.841
2005.606849,17.842
2005.609589,17.596
2005.612329,17.533
2005.615068,17.409
2005.617808,17.078
2005.620548,17.269
2005.623288,17.51
2005.626027,17.377
2005.628767,17.287
2005.631507,17.133
2005.634247,17.22
2005.636986,17.373
2005.639726,17.184
2005.642466,16.924
2005.645205,17.112
2005.647945,16.823
2005.650685,16.629
2005.653425,16.82
2005.656164,16.755
2005.658904,16.913
2005.661644,16.995
2005.664384,16.932
2005.667123,16.862
2005.669863,16.93
2005.672603,16.982
2005.675342,17.097
2005.678082,17.159
2005.680822,17.309
2005.683562,17.267
2005.686301,17.201
2005.689041,17.251
2005.691781,17.155
2005.694521,17.065
2005.69726,17.03
2005.7,17.116
2005.70274,17.195
2005.705479,17.177
2005.708219,16.969
2005.710959,16.991
2005.713699,16.884
2005.716438,16.644
2005.719178,16.572
2005.721918,16.538
2005.724658,16.476
2005.727397,16.184
2005.730137,15.966
2005.732877,15.697
2005.735616,15.504
2005.738356,15.233
2005.741096,15.049
2005.743836,14.946
2005.746575,14.813
2005.749315,14.341
2005.752055,14.198
2005.754795,14.212
2005.760274,14.237
2005.763014,14.215
2005.765753,14.2
2005.768493,14.154
2005.771233,14.089
2005.773973,14.028
2005.776712,13.874
2005.779452,13.749
2005.782192,13.803
2005.784932,13.988
2005.787671,14.159
2005.790411,14.167
2005.793151,14.18
2005.79589,14.188
2005.79863,14.136
2005.80137,14.006
2005.80411,13.882
2005.806849,13.796
2005.809589,13.8
2005.812329,13.877
2005.815068,13.884
2005.817808,13.98
2005.820548,13.966
2005.823288,13.872
2005.826027,13.866
2005.828767,13.939
2005.831507,13.915
2005.834247,13.864
2005.836986,13.869
2005.839726,13.802
2005.842466,13.649
2005.845205,13.597
2005.847945,13.515
2005.850685,13.38
2005.853425,13.291
2005.856164,13.222
2005.858904,13.186
2005.861644,13.108
2005.864384,12.933
2005.867123,12.852
2005.869863,12.854
2005.872603,12.864
2005.875342,12.837
2005.878082,12.801
2005.880822,12.78
2005.883562,12.721
2005.886301,12.581
2005.889041,12.606
2005.891781,12.663
2005.894521,12.478
2005.89726,12.45
2005.9,12.369
2005.90274,12.368
2005.905479,12.337
2005.908219,12.386
2005.910959,12.312
2005.913699,12.212
2005.916438,12.133
2005.919178,12.041
2005.921918,11.698
2005.924658,11.41
2005.927397,11.142
2005.930137,11.03
2005.932877,11.04
2005.935616,11.029
2005.938356,11.051
2005.941096,11.1
2005.943836,11.245
2005.946575,11.204
2005.949315,11.201
2005.952055,11.278
2005.954795,11.235
2005.957534,11.268
2005.960274,11.239
2005.963014,11.153
2005.965753,11
2005.968493,10.969
2005.971233,11.007
2005.973973,11.018
2005.976712,11.001
2005.979452,10.949
2005.982192,10.934
2005.984932,11.103
2005.987671,11.173
2005.990411,11.096
2005.993151,11.199
2005.99589,11.194
2005.99863,11.191
2006.00137,11.117
2006.00411,11.098
2006.006849,11.149
2006.009589,11.148
2006.012329,11.119
2006.015068,11.068
2006.017808,11.008
2006.020548,10.972
2006.023288,11.01
2006.026027,11.108
2006.028767,11.151
2006.031507,11.17
2006.034247,11.198
2006.036986,11.184
2006.039726,11.153
2006.042466,11.087
2006.045205,11.079
2006.047945,11.141
2006.050685,11.167
2006.053425,11.142
2006.056164,11.111
2006.058904,11.097
2006.061644,11.073
2006.064384,11.037
2006.067123,10.993
2006.069863,10.917
2006.072603,10.837
2006.075342,10.805
2006.078082,10.767
2006.080822,10.778
2006.083562,10.782
2006.086301,10.8
2006.089041,10.82
2006.091781,10.845
2006.094521,10.856
2006.09726,10.809
2006.1,10.747
2006.10274,10.761
2006.105479,10.833
2006.108219,10.772
2006.110959,10.605
2006.113699,10.6
2006.116438,10.597
2006.119178,10.69
2006.121918,10.758
2006.124658,10.738
2006.127397,10.788
2006.130137,10.857
2006.132877,10.851
2006.135616,10.815
2006.138356,10.744
2006.141096,10.627
2006.143836,10.481
2006.146575,10.423
2006.149315,10.416
2006.152055,10.325
2006.154795,10.151
2006.157534,10.07
2006.160274,10.055
2006.163014,10.18
2006.165753,10.198
2006.168493,10.195
2006.171233,10.165
2006.173973,10.137
2006.176712,10.149
2006.179452,10.213
2006.182192,10.346
2006.184932,10.435
2006.187671,10.417
2006.190411,10.522
2006.193151,10.513
2006.19589,10.355
2006.19863,10.468
2006.20137,10.455
2006.20411,10.388
2006.206849,10.322
2006.209589,10.095
2006.212329,9.868
2006.215068,9.79
2006.217808,9.718
2006.220548,9.684
2006.223288,9.683
2006.226027,9.748
2006.228767,9.781
2006.231507,9.899
2006.234247,9.996
2006.236986,9.98
2006.239726,9.989
2006.242466,10.071
2006.245205,10.118
2006.247945,10.103
2006.250685,10.131
2006.253425,10.159
2006.256164,10.05
2006.258904,10.057
2006.261644,10.056
2006.264384,10.101
2006.267123,10.136
2006.269863,10.178
2006.272603,10.285
2006.275342,10.307
2006.278082,10.33
2006.280822,10.383
2006.283562,10.439
2006.286301,10.616
2006.289041,10.594
2006.291781,10.503
2006.294521,10.594
2006.29726,10.88
2006.3,10.801
2006.30274,10.799
2006.305479,10.918
2006.308219,11.065
2006.310959,11.021
2006.313699,11.01
2006.316438,11.134
2006.319178,11.21
2006.321918,11.294
2006.324658,11.263
2006.327397,11.228
2006.330137,11.077
2006.332877,10.874
2006.335616,10.862
2006.338356,10.96
2006.341096,11.075
2006.343836,11.164
2006.346575,11.182
2006.349315,11.438
2006.352055,11.689
2006.354795,11.817
2006.357534,11.914
2006.360274,11.927
2006.363014,12.317
2006.365753,12.25
2006.368493,12.186
2006.371233,12.327
2006.373973,12.074
2006.376712,11.621
2006.379452,11.607
2006.382192,11.697
2006.384932,11.761
2006.387671,11.408
2006.390411,11.267
2006.393151,11.258
2006.39589,11.332
2006.39863,11.375
2006.40137,11.508
2006.40411,11.624
2006.406849,11.562
2006.409589,11.762
2006.412329,12.3
2006.415068,13.28
2006.417808,13.954
2006.420548,14.846
2006.423288,15.653
2006.426027,15.991
2006.428767,16.167
2006.431507,16.693
