# Index:,NWES_005
# Station Description:,38a Oceanographic Mooring
# Region Code:,NWES
# Latitude:,53.783 N
# Longitude:,5.625 W
# Detailed Location (WKT):,
# Measurement Depth/Range:,Surface
# Sampling Frequency:,3-hourly
# Data Source:,AFBI Northern Ireland
# Contact Name (email):,Billy Hunter (billy.hunter@afbini.gov.uk)
# Notes:,SBE56 sensor
# Reference:,
# DOI:,
# Website:,
Decimal Year,Temperature °C
1996.879049,12.82533365
1996.881781,12.77273846
1996.884514,12.75680769
1996.887246,12.70261635
1996.889978,12.60465673
1996.89271,12.62572212
1996.895443,12.58136635
1996.898175,12.4943625
1996.900907,12.41828462
1996.903639,12.3785375
1996.906372,12.31803846
1996.909104,12.26424904
1996.911836,11.45
1996.914568,11.325
1996.917301,11.3125
1996.920033,11.275
1996.922765,11.125
1996.925497,10.9625
1996.92823,11.0125
1996.930962,10.9625
1996.933694,10.9
1996.936426,10.8375
1996.939158,10.65
1996.941891,10.6375
1996.944623,10.7125
1996.947355,10.65
1996.950087,10.7
1996.95282,10.675
1996.955552,10.575
1996.958284,10.6125
1996.961016,10.5
1996.963749,10.4625
1996.966481,10.65
1996.969213,10.6375
1996.971945,10.6875
1996.974678,10.75
1996.97741,10.7
1996.980142,10.7
1996.982874,10.6875
1996.985607,10.5625
1996.988339,10.425
1996.991071,10.325
1996.993803,10.225
1996.996536,10.0875
1996.999268,9.85
1997.002,9.725
1997.00474,9.75
1997.007479,9.725
1997.010219,9.625
1997.012959,9.4
1997.015699,9.3625
1997.018438,9
1997.021178,8.925
1997.023918,8.95
1997.026658,8.7875
1997.029397,8.8625
1997.032137,8.9125
1997.034877,8.8125
1997.037616,8.7375
1997.040356,8.7375
1997.043096,8.7
1997.045836,8.6375
1997.048575,8.6875
1997.051315,8.5875
1997.054055,8.3625
1997.056795,8.4125
1997.059534,8.3625
1997.062274,8.4
1997.065014,8.3875
1997.067753,8.425
1997.070493,8.375
1997.073233,8.3125
1997.075973,8.4
1997.078712,8.4
1997.081452,8.4125
1997.084192,8.4
1997.086932,8.375
1997.089671,8.4
1997.092411,8.35
1997.095151,8.1625
1997.09789,8.125
1997.10063,8.1375
1997.10337,8.25
1997.10611,8.325
1997.108849,8.375
1997.111589,8.4
1997.114329,8.275
1997.117068,8.2667
1997.119808,8.175
1997.122548,8.175
1997.125288,8.1125
1997.128027,8.1375
1997.130767,8.1875
1997.133507,8.0625
1997.136247,7.9625
1997.138986,7.9
1997.141726,7.775
1997.144466,7.7625
1997.147205,7.7375
1997.149945,7.725
1997.152685,7.6
1997.155425,7.6125
1997.158164,7.6
1997.160904,7.6125
1997.163644,7.625
1997.166384,7.7
1997.169123,7.6
1997.171863,7.906166667
1997.174603,7.925970833
1997.177342,7.5667
1997.180082,7.55
1997.182822,7.525
1997.185562,7.5
1997.188301,7.4875
1997.191041,7.55
1997.193781,7.6125
1997.196521,7.6625
1997.19926,7.6375
1997.202,7.65
1997.20474,7.7125
1997.207479,7.9125
1997.210219,7.85
1997.212959,7.675
1997.215699,7.825
1997.218438,7.9375
1997.221178,7.8375
1997.223918,7.8625
1997.226658,8
1997.229397,7.9875
1997.232137,7.8125
1997.234877,7.675
1997.237616,7.6125
1997.240356,7.6625
1997.243096,7.6625
1997.245836,7.7375
1997.248575,7.975
1997.251315,8.075
1997.254055,7.8125
1997.256795,7.7375
1997.259534,7.6875
1997.262274,8.2625
1997.265014,8.05
1997.267753,8.2
1997.270493,8.375
1997.273233,8.525
1997.275973,8.5125
1997.278712,8.7375
1997.281452,9.175
1997.284192,9.1875
1997.286932,9.1875
1997.289671,9.425
1997.292411,9.45
1997.295151,9.65
1997.29789,9.5
1997.30063,9.275
1997.30337,9.1375
1997.30611,9.15
1997.308849,9.1625
1997.311589,9.1
1997.314329,8.975
1997.317068,8.9
1997.319808,9
1997.322548,9.125
1997.325288,9.15
1997.328027,9.45
1997.330767,9.525
1997.333507,9.9375
1997.336247,10.15
1997.338986,9.8375
1997.341726,9.65
1997.344466,9.1875
1997.347205,9.025
1997.349945,8.825
1997.352685,9.0125
1997.355425,9.1125
1997.358164,9.2125
1997.360904,9.1875
1997.363644,9.3125
1997.366384,9.3167
1997.369123,10.5
1997.371863,10.15
1997.374603,10.425
1997.377342,10.6625
1997.380082,10.6
1997.382822,10.9
1997.385562,11
1997.388301,10.8125
1997.391041,10.7375
1997.393781,10.8375
1997.396521,11.175
1997.39926,11.675
1997.402,11.5875
1997.40474,11.8875
1997.407479,12.5625
1997.410219,13.4
1997.412959,14.0375
1997.415699,12.75
1997.418438,12.0375
1997.421178,11.9625
1997.423918,12.26
1997.426658,12.5875
1997.429397,11.45
1997.432137,10.9875
1997.434877,11.925
1997.437616,12.3625
1997.440356,12.575
1997.443096,12.5
1997.445836,12.625
1997.448575,12.8
1997.451315,12.5
1997.454055,12.775
1997.456795,13.2875
1997.459534,13.6375
1997.462274,13.325
1997.465014,13.45
1997.467753,13.1875
1997.470493,12.7375
1997.473233,12.525
1997.475973,12.4
1997.478712,12.3
1997.481452,12.45
1997.484192,11.6875
1997.486932,11.2875
1997.489671,11.2875
1997.492411,11.2625
1997.495151,11.2625
1997.49789,11.2875
1997.50063,11.6
1997.50337,12.1375
1997.50611,12.325
1997.508849,12.8
1997.511589,13.1875
1997.514329,13.9375
1997.517068,14.5
1997.519808,14.8625
1997.522548,14.9625
1997.525288,15.1125
1997.528027,14.675
1997.530767,14.7375
1997.533507,14.675
1997.536247,14.425
1997.538986,14.8625
1997.541726,14.7125
1997.544466,14.725
1997.547205,15.1
1997.549945,16.1625
1997.552685,16.5
1997.555425,16.9375
1997.558164,16.8625
1997.560904,16.6875
1997.563644,16.3125
1997.566384,15.8
1997.569123,15.7875
1997.571863,15.375
1997.574603,14.9375
1997.577342,14.15
1997.580082,13.6125
1997.582822,14.425
1997.585562,14.375
1997.588301,14.6375
1997.591041,14.2875
1997.593781,14.1875
1997.596521,14.375
1997.59926,14.7125
1997.602,15.5625
1997.60474,15.75
1997.607479,15.8667
1997.610219,15.9
1997.612959,16
1997.615699,16.4
1997.618438,16.425
1997.621178,16.125
1997.623918,16.325
1997.626658,16.7125
1997.629397,16.75
1997.632137,16.95
1997.634877,16.9875
1997.637616,16.825
1997.640356,16.9125
1997.643096,16.9
1997.645836,16.95
1997.648575,16.975
1997.651315,16.8125
1997.654055,16.3
1997.656795,15.6375
1997.659534,15.65
1997.662274,15.675
1997.665014,15.7
1997.667753,15.5
1997.670493,15.375
1997.673233,14.6375
1997.675973,14.4
1997.678712,14.6875
1997.681452,14.7875
1997.684192,14.9
1997.686932,15
1997.689671,15.05
1997.692411,15.15
1997.695151,15.025
1997.69789,14.8875
1997.70063,14.5
1997.70337,14.4375
1997.70611,14.4
1997.708849,14.3375
1997.711589,14.325
1997.714329,14.275
1997.717068,14.2
1997.719808,14.2375
1997.722548,14.4625
1997.725288,14.4625
1997.728027,14.4625
1997.730767,14.5875
1997.733507,14.65
1997.736247,14.5875
1997.738986,14.5625
1997.741726,14.5625
1997.744466,14.4125
1997.747205,14.4
1997.749945,14.4875
1997.752685,14.475
1997.755425,14.5125
1997.758164,14.5375
1997.760904,14.5125
1997.763644,14.4125
1997.766384,14.4
1997.769123,14.4
1997.771863,14.4
1997.774603,14.3375
1997.777342,14.3
1997.780082,14.25
1997.782822,14.125
1997.785562,14.1
1997.788301,14.1
1997.791041,14.1
1997.793781,14.1
1997.796521,14.175
1997.79926,14.1125
1997.802,14.1
1997.80474,13.9625
1997.807479,13.8625
1997.810219,13.8
1997.812959,13.7
1997.815699,13.7
1997.818438,13.7
1997.821178,13.7
1997.823918,13.65
1997.826658,13.5125
1997.829397,13.5125
1997.832137,13.55
1997.834877,13.55
1997.837616,13.55
1997.840356,13.5375
1997.843096,13.475
1997.845836,13.45
1997.848575,13.3375
1997.851315,13.3375
1997.854055,13.2875
1997.856795,13.275
1997.859534,13.275
1997.862274,13.225
1997.865014,13.275
1997.867753,13.3125
1997.870493,13.325
1997.873233,13.35
1997.875973,13.1625
1997.878712,13.3375
1997.881452,13.3
1997.884192,13.25
1997.886932,13.5875
1997.889671,13.6
1997.892411,13.625
1997.895151,13.7
1997.89789,13.7
1997.90063,13.6125
1997.90337,13.5875
1997.90611,13.575
1997.908849,13.5625
1997.911589,13.5125
1997.914329,13.4625
1997.917068,13.35
1997.919808,13.225
1997.922548,13.2
1997.925288,13.15
1997.928027,13.1125
1997.930767,13
1997.933507,12.9875
1997.936247,12.9
1997.938986,12.9
1997.941726,12.875
1997.944466,12.8
1997.947205,12.7125
1997.949945,12.675
1997.952685,12.675
1997.955425,12.5875
1997.958164,12.5125
1997.960904,12.45
1997.963644,12.2625
1997.966384,12.2875
1997.969123,12.275
1997.971863,12.2125
1997.974603,12.0625
1997.977342,11.45
1997.980082,11.475
1997.982822,11.2625
1997.985562,11.0375
1997.988301,11
1997.991041,11
1997.993781,10.9625
1997.996521,11.0375
1997.99926,11.0375
1998.002,11.075
1998.00474,11
1998.007479,10.975
1998.010219,10.9125
1998.012959,10.775
1998.015699,10.7375
1998.018438,10.775
1998.021178,10.7375
1998.023918,10.85
1998.026658,10.9
1998.029397,10.975
1998.032137,10.7625
1998.034877,10.7
1998.037616,10.4625
1998.040356,10.5625
1998.043096,10.5625
1998.045836,10.625
1998.048575,10.6125
1998.051315,10.6
1998.054055,10.625
1998.056795,10.6375
1998.059534,10.4375
1998.062274,10.3
1998.065014,10.25
1998.067753,10.1875
1998.070493,10.05
1998.073233,10.025
1998.075973,10
1998.078712,9.8125
1998.081452,9.7125
1998.084192,9.6
1998.086932,9.65
1998.089671,9.8167
1998.092411,8.844365385
1998.095151,8.783288462
1998.09789,8.731269231
1998.10063,9.52
1998.10337,9.4875
1998.10611,9.375
1998.108849,9.2125
1998.111589,9.3
1998.114329,9.2875
1998.117068,9.175
1998.119808,9.1375
1998.122548,9.1875
1998.125288,9.2125
1998.128027,9.2
1998.130767,9.175
1998.133507,9.1125
1998.136247,9.2125
1998.138986,9.2125
1998.141726,9.225
1998.144466,9.2
1998.147205,9.0875
1998.149945,9.125
1998.152685,9.1
1998.155425,9.0875
1998.158164,9.0625
1998.160904,8.85
1998.163644,8.8125
1998.166384,8.775
1998.169123,8.8375
1998.171863,8.8125
1998.174603,8.7
1998.177342,8.9375
1998.180082,9.05
1998.182822,9.0625
1998.185562,9.0625
1998.188301,9.05
1998.191041,9.0625
1998.193781,9.0125
1998.196521,9.0375
1998.19926,9.05
1998.202,9.1
1998.20474,9.0125
1998.207479,9.025
1998.210219,9.0125
1998.212959,9.025
1998.215699,9.0375
1998.218438,9.05
1998.221178,9.1625
1998.223918,9.1375
1998.226658,9.0625
1998.229397,9.1125
1998.232137,9.125
1998.234877,9.1875
1998.237616,9.125
1998.240356,9.1625
1998.243096,9.15
1998.245836,8.073473077
1998.248575,9.3
1998.251315,9.2875
1998.254055,9.2875
1998.256795,9.275
1998.259534,9.325
1998.262274,9.4
1998.265014,9.5
1998.267753,9.4
1998.270493,9.2375
1998.273233,9.25
1998.275973,9.2125
1998.278712,9.2
1998.281452,9.2
1998.284192,9.2
1998.286932,9.2125
1998.289671,9.2875
1998.292411,9.175
1998.295151,9.275
1998.29789,9.2125
1998.30063,9.35
1998.30337,9.2
1998.30611,9.1375
1998.308849,9.25
1998.311589,9.275
1998.314329,9.3125
1998.317068,9.35
1998.319808,9.5125
1998.322548,9.5
1998.325288,9.675
1998.328027,9.8
1998.330767,10.175
1998.333507,10.175
1998.336247,10.525
1998.338986,10.675
1998.341726,10.5375
1998.344466,10.2625
1998.347205,10.1875
1998.349945,10.1375
1998.352685,10.0875
1998.355425,10.3625
1998.358164,10.325
1998.360904,10.2
1998.363644,10.88
1998.366384,11.075
1998.369123,11.4125
1998.371863,11.8375
1998.374603,11.975
1998.377342,12.2875
1998.380082,12.7375
1998.382822,13.525
1998.385562,12.925
1998.388301,12.7625
1998.391041,12.6375
1998.393781,12.525
1998.396521,12.65
1998.39926,12.275
1998.402,12.0125
1998.40474,11.7
1998.407479,11.7125
1998.410219,12.075
1998.412959,11.7125
1998.415699,12.125
1998.418438,12.1125
1998.421178,11.9125
1998.423918,12.1625
1998.426658,12.2625
1998.429397,12.3625
1998.432137,12.3125
1998.434877,12.2125
1998.437616,12.15
1998.440356,12
1998.443096,11.5
1998.445836,11.6125
1998.448575,11.6
1998.451315,11.8
1998.454055,12.2
1998.456795,12.65
1998.459534,12.8375
1998.462274,13.1125
1998.465014,12.9625
1998.467753,12.9625
1998.470493,13.0625
1998.473233,12.9
1998.475973,12.9
1998.478712,13.4
1998.481452,13.7375
1998.484192,14.15
1998.486932,14.575
1998.489671,14.3875
1998.492411,14.2875
1998.495151,14.1625
1998.49789,14.1375
1998.50063,14.5625
1998.50337,14.6375
1998.50611,15.075
1998.508849,14.7
1998.511589,14.625
1998.514329,14.65
1998.517068,14.7875
1998.519808,15
1998.522548,15.175
1998.525288,14.825
1998.528027,14.5375
1998.530767,14.3125
1998.533507,14.2375
1998.536247,14.2125
1998.538986,14.425
1998.541726,14.15
1998.544466,13.825
1998.547205,13.8375
1998.549945,13.3875
1998.552685,13.525
1998.555425,14.0625
1998.558164,14.0875
1998.560904,14.0375
1998.563644,14.0625
1998.566384,14.0875
1998.569123,14.3
1998.571863,14.5125
1998.574603,14.4125
1998.577342,14.35
1998.580082,14.4
1998.582822,14.525
1998.585562,14.6125
1998.588301,14.375
1998.591041,14.2375
1998.593781,14.2625
1998.596521,14.175
1998.59926,14.5625
1998.602,14.9
1998.60474,15.1
1998.607479,15.275
1998.610219,15.175
1998.612959,14.8375
1998.615699,14.5
1998.618438,14.6125
1998.621178,14.5125
1998.623918,14.4125
1998.626658,14.4125
1998.629397,14.5375
1998.632137,14.6
1998.634877,14.35
1998.637616,14.2875
1998.640356,14.3125
1998.643096,14.45
1998.645836,14.6125
1998.648575,14.75
1998.651315,14.525
1998.654055,14.5875
1998.656795,14.9625
1998.659534,15.2125
1998.662274,15.45
1998.665014,15.4125
1998.667753,15.4
1998.670493,14.8667
1998.673233,15.04419808
1998.675973,15.00773077
1998.678712,14.95616827
1998.681452,14.87290481
1998.684192,14.88483365
1998.686932,14.95594615
1998.689671,14.96160192
1998.692411,14.96357115
1998.695151,14.90214808
1998.69789,14.8435875
1998.70063,14.78290481
1998.70337,14.69012692
1998.70611,14.64310769
1998.708849,14.6642125
1998.711589,14.63501731
1998.714329,14.59494519
1998.717068,14.54875192
1998.719808,14.50433269
1998.722548,14.47599135
1998.725288,14.65
1998.728027,14.5625
1998.730767,14.5375
1998.733507,14.4625
1998.736247,14.475
1998.738986,14.4625
1998.741726,14.5
1998.744466,14.5
1998.747205,14.4125
1998.749945,14.4
1998.752685,14.4
1998.755425,14.4
1998.758164,14.3875
1998.760904,14.25
1998.763644,14.1875
1998.766384,14.2
1998.769123,14.225
1998.771863,14.1625
1998.774603,14.15
1998.777342,14.15
1998.780082,13.9625
1998.782822,13.975
1998.785562,13.95
1998.788301,13.9
1998.791041,13.925
1998.793781,13.825
1998.796521,13.7
1998.79926,13.675
1998.802,13.675
1998.80474,13.6625
1998.807479,13.7
1998.810219,13.6875
1998.812959,13.6625
1998.815699,13.5875
1998.818438,13.5
1998.821178,13.4875
1998.823918,13.325
1998.826658,13.1875
1998.829397,13.0875
1998.832137,12.9875
1998.834877,12.875
1998.837616,12.8
1998.840356,12.9
1998.843096,12.8875
1998.845836,12.8556
1998.848575,12.7625
1998.851315,12.7
1998.854055,12.6875
1998.856795,12.575
1998.859534,12.3625
1998.862274,12.3
1998.865014,12.4375
1998.867753,12.45
1998.870493,12.4625
1998.873233,12.2875
1998.875973,12.3375
1998.878712,12.3875
1998.881452,12.375
1998.884192,12.3875
1998.886932,12.3
1998.889671,12.2
1998.892411,12.1625
1998.895151,12.1
1998.89789,12.0875
1998.90063,11.9125
1998.90337,11.825
1998.90611,11.825
1998.908849,11.7125
1998.911589,11.7
1998.914329,11.6
1998.917068,11.4875
1998.919808,11.3625
1998.922548,11.4625
1998.925288,11.45
1998.928027,11.4125
1998.930767,11.35
1998.933507,11.3625
1998.936247,11.275
1998.938986,11.2125
1998.941726,11.175
1998.944466,11.125
1998.947205,11.175
1998.949945,11.1875
1998.952685,11.1625
1998.955425,10.875
1998.958164,10.8
1998.960904,10.7625
1998.963644,10.625
1998.966384,10.6
1998.969123,10.5375
1998.971863,10.4125
1998.974603,10.4
1998.977342,10.35
1998.980082,10.2875
1998.982822,10.275
1998.985562,10.25
1998.988301,10.225
1998.991041,10.1125
1998.993781,10.175
1998.996521,10.25
1998.99926,10.2125
1999.002,10.2875
1999.00474,10.2625
1999.007479,10.2125
1999.010219,10.325
1999.012959,10.0875
1999.015699,10.3625
1999.018438,10.25
1999.021178,10.325
1999.023918,10.3125
1999.026658,10.3
1999.029397,10.275
1999.032137,9.925
1999.034877,9.7375
1999.037616,9.6125
1999.040356,9.2
1999.043096,9.1125
1999.045836,9
1999.048575,9.1
1999.051315,9.3375
1999.054055,9.3
1999.056795,9.3
1999.059534,9.2125
1999.062274,9.275
1999.065014,9.2
1999.067753,9.2
1999.070493,9.2
1999.073233,8.9875
1999.075973,8.625
1999.078712,8.425
1999.081452,8.9125
1999.084192,9.125
1999.086932,9.1125
1999.089671,8.925
1999.092411,8.725
1999.095151,8.55
1999.09789,8.525
1999.10063,8.425
1999.10337,8.3625
1999.10611,8.2875
1999.108849,8.225
1999.111589,8.125
1999.114329,8.1
1999.117068,8
1999.119808,8.025
1999.122548,8.1125
1999.125288,8.2625
1999.128027,8.0625
1999.130767,7.925
1999.133507,7.8875
1999.136247,7.925
1999.138986,7.7875
1999.141726,7.875
1999.144466,8
1999.147205,7.9625
1999.149945,7.925
1999.152685,7.85
1999.155425,7.95
1999.158164,7.85
1999.160904,7.675
1999.163644,7.6875
1999.166384,7.7625
1999.169123,7.7375
1999.171863,7.7375
1999.174603,7.725
1999.177342,7.775
1999.180082,7.8
1999.182822,7.8125
1999.185562,7.8625
1999.188301,7.975
1999.191041,7.675
1999.193781,7.6625
1999.196521,7.7625
1999.19926,7.7875
1999.202,7.9
1999.20474,7.8875
1999.207479,8.075
1999.210219,8.05
1999.212959,8.0375
1999.215699,8.0375
1999.218438,7.9875
1999.221178,7.9625
1999.223918,8.0125
1999.226658,8.025
1999.229397,8.0375
1999.232137,7.9
1999.234877,8.125
1999.237616,7.9875
1999.240356,7.9875
1999.243096,8.0625
1999.245836,8.05
1999.248575,8.075
1999.251315,8.3375
1999.254055,8.725
1999.256795,8.5
1999.259534,8.4
1999.262274,8.525
1999.265014,8.6333
1999.267753,8.308188462
1999.270493,9.1
1999.273233,9.0625
1999.275973,8.9125
1999.278712,8.7375
1999.281452,8.475
1999.284192,8.4125
1999.286932,8.4125
1999.289671,8.525
1999.292411,8.5625
1999.295151,8.5875
1999.29789,8.5375
1999.30063,8.475
1999.30337,8.475
1999.30611,8.5125
1999.308849,8.6875
1999.311589,8.9875
1999.314329,8.975
1999.317068,9
1999.319808,9.0875
1999.322548,9.4625
1999.325288,9.65
1999.328027,9.725
1999.330767,9.95
1999.333507,10.325
1999.336247,10.65
1999.338986,10.8375
1999.341726,10.25
1999.344466,10.2625
1999.347205,10.2875
1999.349945,10.4625
1999.352685,10.375
1999.355425,10.3875
1999.358164,10.325
1999.360904,10.4
1999.363644,10.6625
1999.366384,11
1999.369123,11.225
1999.371863,11.4
1999.374603,11.375
1999.377342,11.2125
1999.380082,11.1
1999.382822,11.4375
1999.385562,11.475
1999.388301,10.9875
1999.391041,10.7375
1999.393781,10.75
1999.396521,10.85
1999.39926,11.2625
1999.402,11.6
1999.40474,11.55
1999.407479,11.1875
1999.410219,10.9375
1999.412959,11.275
1999.415699,11.5625
1999.418438,11.5375
1999.421178,11.4625
1999.423918,11.7
1999.426658,11.8875
1999.429397,11.7375
1999.432137,11.675
1999.434877,11.975
1999.437616,11.875
1999.440356,12.075
1999.443096,12.15
1999.445836,12.525
1999.448575,12.5625
1999.451315,12.4625
1999.454055,12.7125
1999.456795,12.675
1999.459534,12.725
1999.462274,12.8875
1999.465014,12.9125
1999.467753,12.625
1999.470493,12.525
1999.473233,12.6
1999.475973,12.9875
1999.478712,13.8
1999.481452,14.6
1999.484192,13.775
1999.486932,13.675
1999.489671,13.425
1999.492411,13.6875
1999.495151,13.4875
1999.49789,13.5
1999.50063,13.9625
1999.50337,13.9625
1999.50611,14.175
1999.508849,14.6625
1999.511589,15.075
1999.514329,14.8875
1999.517068,15.25
1999.519808,16.1625
1999.522548,16.7625
1999.525288,16.4
1999.528027,17.0125
1999.530767,16.5875
1999.533507,15.675
1999.536247,15.0875
1999.538986,14.85
1999.541726,14.5875
1999.544466,13.8375
1999.547205,14.15
1999.549945,14.675
1999.552685,13.5875
1999.555425,13.3375
1999.558164,13.6375
1999.560904,13.8375
1999.563644,14.1875
1999.566384,14.1875
1999.569123,14.325
1999.571863,14.475
1999.574603,14.65
1999.577342,15.3125
1999.580082,15.9875
1999.582822,16.1625
1999.585562,16.1875
1999.588301,16.35
1999.591041,16.3625
1999.593781,16.2
1999.596521,16.125
1999.59926,16.025
1999.602,15.6875
1999.60474,15.375
1999.607479,15.4375
1999.610219,15.625
1999.612959,15.675
1999.615699,15.4375
1999.618438,14.775
1999.621178,14.7625
1999.623918,14.8375
1999.626658,14.65
1999.629397,14.9
1999.632137,15.175
1999.634877,15.1875
1999.637616,15.15
1999.640356,15.225
1999.643096,15.175
1999.645836,15.05
1999.648575,14.95
1999.651315,14.9
1999.654055,14.975
1999.656795,15.2125
1999.659534,15.175
1999.662274,15.18
1999.665014,15.2375
1999.667753,15.3375
1999.670493,15.35
1999.673233,15.725
1999.675973,16.125
1999.678712,16.65
1999.681452,16.6875
1999.684192,16.25
1999.686932,15.5375
1999.689671,14.925
1999.692411,14.925
1999.695151,15.05
1999.69789,14.9625
1999.70063,14.825
1999.70337,14.8625
1999.70611,14.6875
1999.708849,14.6875
1999.711589,14.6625
1999.714329,14.5875
1999.717068,14.4375
1999.719808,14.4125
1999.722548,14.4
1999.725288,14.3875
1999.728027,14.525
1999.730767,14.6625
1999.733507,14.625
1999.736247,14.575
1999.738986,14.4875
1999.741726,14.475
1999.744466,14.6125
1999.747205,14.5
1999.749945,14.35
1999.752685,14.2375
1999.755425,14.1875
1999.758164,14.1125
1999.760904,14.325
1999.763644,14.4125
1999.766384,14.15
1999.769123,14.1
1999.771863,14.1125
1999.774603,14.1
1999.777342,14.05
1999.780082,13.9625
1999.782822,13.9625
1999.785562,13.8875
1999.788301,13.875
1999.791041,13.9
1999.793781,13.85
1999.796521,13.9
1999.79926,14
1999.802,13.9
1999.80474,13.9125
1999.807479,13.9
1999.810219,13.8
